Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
02045560,6.60,6.75,4.20,,,,5.50,6.25,7.75,Tiếng Anh
02038050,8,7.25,8.20,,,,3.50,7,7.50,Tiếng Anh
02020899,8.40,5.50,5.40,6.75,4.50,6.25,,,,Tiếng Anh
02073901,9,6.75,8.40,8.50,8.25,6.50,,,,Tiếng Anh
02072613,9,7,8.40,6,7,6,,,,Tiếng Anh
02024073,8.80,6.25,6.80,7.25,8.25,5.50,,,,Tiếng Anh
02059543,6.80,7,5.40,,,,7.25,9,8.50,Tiếng Anh
02071896,8.20,7.25,4.80,5.75,6.75,7,,,,Tiếng Anh
02040332,9.20,7.50,9,8,8.75,7.50,,,,Tiếng Anh
02016552,6.40,5.75,2.80,5.75,4,4.75,,,,Tiếng Anh
02011297,7,6.75,3.60,7.50,5,4.75,,,,Tiếng Anh
02020933,7.80,6.25,3.60,5.25,4,6,,,,Tiếng Anh
02021621,8,8,8.80,,,,8.50,7.75,9.50,Tiếng Anh
02070784,6,6,,,,,4.75,7,,
02005684,9.60,7.25,7.40,6.25,9.75,9,,,,Tiếng Anh
02049810,4.60,6.75,,,,,3,6.25,,
02029211,9,7,6.20,7.50,7.25,6.75,,,,Tiếng Anh
02054721,5.40,7,5.80,,,,5,6.50,8.25,Tiếng Anh
02002141,6.60,6.50,5.80,2.75,4.75,5.75,,,,Tiếng Anh
02055833,6.80,6.50,4.60,7.25,6,6.50,,,,Tiếng Anh
02064397,7,7,6.60,,,,8.50,7.25,9,Tiếng Anh
02048702,9.40,7.25,8.80,7,8.75,9.50,,,,Tiếng Anh
02035232,8.20,7,6,,,,8,6.75,9,Tiếng Anh
02063452,8.20,8.25,3.80,,,,5.75,6.50,9.25,Tiếng Anh
02004996,6,6.75,5.20,,,,4.50,5.75,7.75,Tiếng Anh
02061195,7.60,7,6.20,4.50,8,6.75,,,,Tiếng Anh
02030030,8,7.75,6.80,,,,6.25,8.50,9,Tiếng Anh
02066650,5.80,6.75,7.20,,,,4.25,6.50,9.50,Tiếng Anh
02067942,8.60,,,,9,8.75,,,,
02000486,8.60,7.50,8.80,7,5.50,4.75,,,,Tiếng Anh
02051523,4.40,5,,,,,2.50,,,
02007343,7.60,7,6.40,5,7.25,7,,,,Tiếng Anh
02059113,7,5.25,5.40,6,5.75,4.75,,,,Tiếng Anh
02024423,8,7.25,6.20,6,7.75,6.25,,,,Tiếng Anh
02072243,7,6.75,5.60,7.25,6.25,5.25,,,,Tiếng Anh
02012842,6.80,6,5,4.50,6.25,4.75,,,,Tiếng Anh
02038400,6.80,5.75,5,7.50,6,4,,,,Tiếng Anh
02045130,6.60,7.25,5.60,7,8,5.75,,,,Tiếng Anh
02013750,8,7.75,7.60,6,8,8,,,,Tiếng Anh
02014095,7.80,6,7.20,6.25,6,6.50,,,,Tiếng Anh
02045999,7.40,7.50,5.80,,,,7.50,9.25,8.75,Tiếng Anh
02016801,7.20,6.50,7.60,4.75,6.75,6.50,,,,Tiếng Anh
02025398,6.40,8,5.40,4.50,6.50,6,,,,Tiếng Anh
02020460,7,7,3.80,5.50,6.50,5.75,,,,Tiếng Anh
02041173,9.20,7,8.80,9,7,6.50,,,,Tiếng Anh
02017713,8.20,7.25,7.80,7.50,5.25,6,,,,Tiếng Anh
02049543,3.80,5.25,5,,,,4.25,6.75,6.75,Tiếng Anh
02034073,8.20,7.50,5.80,,,,6,6.50,8.75,Tiếng Anh
02062613,8.40,7.25,5.60,7.50,6.50,5.25,,,,Tiếng Anh
02050298,7.80,6.25,,,,,4,,,
02028050,7.60,7.50,5.20,8,6,4.25,,,,Tiếng Anh
02055560,7.20,7,,,,,5.75,7.50,,
02003300,5.20,6,6,,,,5.75,7.25,6.75,Tiếng Anh
02030899,7.20,5.50,6.40,,,,4.50,6.25,7.75,Tiếng Anh
02063901,6.20,7.25,5.80,6.25,6,6,,,,Tiếng Anh
02050762,8.40,7.50,6.20,5.50,5.75,4.50,,,,Tiếng Anh
02006102,7.40,5.75,4.20,8,6.50,5.75,,,,Tiếng Anh
02034589,8.20,8,7.60,,,,7.25,6.25,8.50,Tiếng Anh
02031271,7.60,6.75,4.40,6.25,8.25,5.75,,,,Tiếng Anh
02067411,7.40,5.75,4.60,,,,4.50,5.25,8.25,Tiếng Anh
02051870,6.80,5,,,,,6.75,,,
02024970,8.40,8.50,7,,,,6.75,8,9.25,Tiếng Anh
02041489,6.60,6,4.20,,,,4.50,7.25,7.75,Tiếng Anh
02039641,7.20,7,3,,,,5.25,8,8.25,Tiếng Anh
02044371,8.40,7,5.60,7.75,7,5.25,,,,Tiếng Anh
02012511,5.20,6.75,5.20,4.50,4.25,4.75,,,,Tiếng Anh
02038953,8.40,7,4.80,7,8.25,5.75,,,,Tiếng Anh
02058352,7.20,,4.40,6.50,,,,,,Tiếng Anh
02025662,8,7.75,8.20,,,,4,6.50,8,Tiếng Anh
02073002,7.80,7.25,6.80,5.75,5.75,4.25,,,,Tiếng Anh
02010486,5.60,6,3.40,5,4.75,5.25,,,,Tiếng Anh
02017343,7,6.50,7.40,,,,3.75,7,8.50,Tiếng Anh
02041523,8.80,5.75,5.40,3,8.50,5,,,,Tiếng Anh
02071195,7.40,5.75,3,,,,2.75,7,7.50,Tiếng Anh
02020030,7.60,6.50,5.80,,,,4.75,8.50,9,Tiếng Anh
02003750,8.20,3.75,8.20,7.75,8.75,7.50,,,,Tiếng Pháp
02055130,7.80,8.25,6.40,,,,3.75,7.25,8.75,Tiếng Anh
02028400,9.20,6.50,7.80,8,6,5,,,,Tiếng Anh
02004095,7.60,4,8,4.75,8,6.50,,,,Tiếng Pháp
02062243,8.40,7.50,5.60,7.50,5.75,6,,,,Tiếng Anh
02034423,8,8,6.60,,,,7,8,9.50,Tiếng Anh
02049113,5.60,6.25,5.20,3.25,5.50,3.75,,,,Tiếng Anh
02065586,9.20,,,8.75,9,1.75,,,,
02002842,6.40,7.25,6.60,,,,4.25,6.25,7.25,Tiếng Pháp
02067041,6,6,,5.75,5.50,4.25,,,,
02031621,5.40,6.75,4.60,,,,4.75,7.50,8.75,Tiếng Anh
02060784,6.20,4.75,,,,,5.25,6.25,,
02061896,7.40,7,4.60,4.25,6,4.50,,,,Tiếng Anh
02006552,9,3.75,7.60,9.25,7.75,4.50,,,,Tiếng Anh
02050332,8.40,8,8,6,7.25,4.50,,,,Tiếng Anh
02001297,8,7,5.60,7.50,5.50,5.25,,,,Tiếng Anh
02030933,8.20,7.25,5,7.50,8.25,6.25,,,,Tiếng Anh
02045833,6.20,7.25,5.60,7.50,5,4.25,,,,Tiếng Anh
02074397,8.80,6.75,5.60,8.50,8.25,6.25,,,,Tiếng Anh
02073452,8.80,5.50,7.80,8.25,6.50,7.25,,,,Tiếng Anh
02025232,9.40,6.75,8,8.50,5,6.75,,,,Tiếng Anh
02014996,8.40,6.25,5,7.50,7,5.50,,,,Tiếng Anh
02058702,7.40,6.50,7,5.25,5.75,5,,,,Tiếng Anh
02059810,8.40,,,8,7.25,,,,,
02015684,7.20,4.75,4.40,7.25,6.50,4.50,,,,Tiếng Anh
02012141,7.80,5.75,2.40,7,6.50,6,,,,Tiếng Anh
02044721,7.20,8,5.20,7.75,7.50,6.25,,,,Tiếng Anh
02039211,8.60,7.50,4.20,8.50,6.75,4.25,,,,Tiếng Anh
02017197,8.20,8,5.60,7.25,8.75,4.50,,,,Tiếng Anh
02046032,6.60,7,4.20,,,,4.25,7.25,7.50,Tiếng Anh
02010652,8.40,6.25,,7.50,7.50,6.50,,,,
02011940,7,7.25,3,,,,5.75,5.50,7.25,Tiếng Anh
02027521,6.40,7.50,,,,,5.25,7,7.50,
02071341,5.20,5.75,,,,,5.75,7.50,,
02009189,6.40,7.25,6.80,,,,3.75,5.50,8.50,Tiếng Anh
02052421,6.80,6.25,2.80,,,,4,6,7.25,Tiếng Anh
02004241,6.20,6,2.20,4.75,4.25,3.75,,,,Tiếng Anh
02064840,9.20,7.25,9.60,8.25,9.75,7.25,,,,Tiếng Anh
02003584,5.80,5.50,5.60,,,,2.75,6.25,6.25,Tiếng Anh
02018262,8.20,6.50,7.80,7,6,5.75,,,,Tiếng Anh
02033132,7.20,7,3.40,,,,2.50,7.25,9,Tiếng Anh
02065752,8.60,8.50,9,,,,6.50,6.75,9.50,Tiếng Anh
02062097,8.20,,6.20,8,8.75,,,,,Tiếng Anh
02036330,6.80,6.25,5.60,,,,4.75,7,9.50,Tiếng Anh
02060550,8,7,5.60,5.50,4.50,5.75,,,,Tiếng Anh
02007894,7.60,6.50,5.80,6.50,7.50,5.25,,,,Tiếng Anh
02018798,7.80,7.75,7.40,8,8.25,6.75,,,,Tiếng Anh
02056931,6,7,,,,,4,7.25,,
02067295,6.60,6.75,7.60,6.25,6.75,5.25,,,,Tiếng Anh
02057623,7.80,7.50,7.80,,,,,,,Tiếng Anh
02001043,7.80,6.50,6.20,7.50,7.75,7,,,,Tiếng Anh
02006786,8.80,5.50,9,8.25,6.75,6.25,,,,Tiếng Anh
02073686,8.80,6,5.80,8.25,7.50,6,,,,Tiếng Anh
02009473,9.40,7,,8,8.75,7.75,,,,
02022723,7.80,7.75,4,,,,6.75,7,9,Tiếng Anh
02074143,7,7.50,,6.25,6.75,4.75,,,,
02012395,6.60,6.50,5.40,5.50,5,5.75,,,,Tiếng Anh
02023831,7.60,6.50,6.20,6,6.50,6.25,,,,Tiếng Anh
02068160,7.40,6,7.80,8.25,7.50,5.75,,,,Tiếng Anh
02072994,8.60,5.75,,7,7,7,,,,
02043230,7,5.25,3,3.75,5.50,4,,,,Tiếng Anh
02015450,6.60,6.25,6.40,4,5.50,5.75,,,,Tiếng Anh
02071711,4.80,6.50,3.60,4.50,5.50,3.50,,,,Tiếng Anh
02027171,8.20,7.50,7.80,6.75,7.75,7.50,,,,Tiếng Anh
02022689,8.40,7,6.60,5.25,7.75,3.50,,,,Tiếng Anh
02070803,6,6.25,,,,,8,6.75,,
02010202,4.40,7,4,,,,3,5.50,8,Tiếng Anh
02046462,7.20,7.25,,5.25,7.25,7,,,,
02065302,8.40,6.75,4.60,6.25,5.25,5,,,,Tiếng Anh
02033562,8.60,7.75,7.20,5.25,8.25,8.50,,,,Tiếng Anh
02018632,6.40,7.25,5.20,,,,8.25,6.25,8.50,Tiếng Anh
02049797,6.80,6.50,,,,,3.25,4.75,,
02005903,6.60,7.50,5.80,6,6,4.75,,,,Tiếng Anh
02004611,7.80,6.75,7.40,7.50,7.25,5.50,,,,Tiếng Anh
02052071,7,7.25,4.40,,,,6.75,7.75,9.25,Tiếng Anh
02048885,8.40,7.50,7.60,7.75,7.25,5.50,,,,Tiếng Anh
02057789,7.80,8,5,5.25,4.50,4.25,,,,Tiếng Anh
02019920,8,8.50,7.20,,,,6.50,8.50,8.75,Tiếng Anh
02028284,8.60,6.75,7.40,8.50,6.75,4.50,,,,Tiếng Anh
02001413,8,6.25,8.40,,,,6.75,7.50,9.25,Tiếng Anh
02057273,5,6.75,,,,,4,7.25,,
02037872,7.60,7,4.40,5.50,7.25,6.75,,,,Tiếng Anh
02060100,8,7.50,5.20,5.25,6.50,4,,,,Tiếng Anh
02036760,8,7,6.20,4.50,7.25,5.50,,,,Tiếng Anh
02033098,8.20,6.50,5.20,8.25,7,6.50,,,,Tiếng Anh
02039495,6.20,5.25,3.80,6.75,6,5,,,,Tiếng Anh
02015000,7.20,7.50,5,,,,3.50,7.25,7.25,Tiếng Anh
02043660,6.80,7,4.60,,,,6.50,7,7.50,Tiếng Anh
02068530,8.80,7.25,8,8.75,7.75,5.25,,,,Tiếng Anh
02046198,6.20,5.50,6.80,6,4,4.50,,,,Tiếng Anh
02058186,7.80,7,5,4.75,6.75,6.75,,,,Tiếng Anh
02074513,8.40,6.75,5.20,8,8,5.25,,,,Tiếng Anh
02022373,6.60,6,4.20,6.50,3.50,4,,,,Tiếng Anh
02009023,7.40,7,4.20,5.25,4.75,4.75,,,,Tiếng Anh
02011043,8.40,7,5.40,8,9,7,,,,Tiếng Anh
02047623,9,8,7,5.25,7.50,7,,,,Tiếng Anh
02016786,8.40,7,7.40,8.25,6.75,6,,,,Tiếng Anh
02070550,9,2.50,4.20,7.25,7.75,4.50,,,,Tiếng Anh
02026330,8.60,6.75,5,,,,4.50,7.75,7.50,Tiếng Anh
02017894,7.80,6.42,5.60,6.50,4.75,6,,,,Tiếng Anh
02008798,5.60,5.25,4,4.75,5.25,3.50,,,,Tiếng Anh
02046931,7.40,6.75,,,,,5.50,6.75,7.50,
02002395,7.60,6,8,7.50,7,7.50,,,,Tiếng Anh
02033831,7.60,6.75,4.40,,,,5,6.75,7.75,Tiếng Anh
02062994,8.20,7,7,7.25,5.50,5.50,,,,Tiếng Anh
02005450,9.40,6.75,8.40,8.25,6.75,7,,,,Tiếng Anh
02053230,9.60,7.50,7.20,8,8.75,6.25,,,,Tiếng Anh
02063686,4,5.25,,,,,4.50,5.75,,
02064143,6.80,7.50,4.80,,,,3.25,6.25,8,Tiếng Anh
02032723,7.60,7,1.80,7.50,8.75,6.50,,,,Tiếng Anh
02019473,4.60,5,5,,,,5.75,6,6.75,Tiếng Anh
02066484,7.20,,,7.50,6.25,,,,,
02001940,6.80,5.75,5.20,6.25,7,6,,,,Tiếng Anh
02061341,7.20,6.75,8,,,,7.25,7.50,9.25,Tiếng Anh
02037521,7.20,6.50,3.20,,,,2.75,5.25,8.50,Tiếng Anh
02019189,7.80,5.75,4.80,5.25,6.50,4.50,,,,Tiếng Anh
02007197,8.60,7,6,7.50,8.25,7,,,,Tiếng Anh
02000652,7.20,4.75,4.80,5.25,6.75,5.25,,,,Tiếng Anh
02023132,8.80,7,8.80,8,8.50,7.25,,,,Tiếng Anh
02008262,7,7.25,4.40,7.50,5,5.75,,,,Tiếng Anh
02068863,6.60,6.50,,,,,4,5.50,,
02072097,7.20,7,,,,,5.75,8.25,,
02014241,9,7.50,5.80,7.75,7.25,4.50,,,,Tiếng Anh
02042421,5.80,7,5,,,,8,7.50,8,Tiếng Anh
02069771,5,5.25,,,,,2.50,4.75,,
02013584,7.20,6.75,5.20,4.75,4.50,3,,,,Tiếng Anh
02026760,4,6.50,5,,,,4.50,6,7.75,Tiếng Anh
02070100,6,6.50,4.60,,,,5.50,8,9.25,Tiếng Anh
02023098,8,7.75,7,8,6.25,3.75,,,,Tiếng Anh
02011413,5.40,7.25,8.20,,,,7.75,6.50,9.50,Tiếng Anh
02027872,8.80,6.50,6.80,8.25,7.25,3.75,,,,Tiếng Anh
02052972,9,7,7.80,8,7.75,5.25,,,,Tiếng Anh
02048186,3.80,5.50,,,,,5,,,
02019023,6.80,6.50,5.20,,,,3.75,7.25,9.50,Tiếng Anh
02032373,6.20,6.25,3.20,,,,3.75,6.25,7.75,Tiếng Anh
02064513,9,8,8.20,,,,7.75,8.50,8.50,Tiếng Anh
02029495,7.60,7.50,5.80,7.25,6,6,,,,Tiếng Anh
02053660,8.40,7.50,6.80,7,5,4.50,,,,Tiếng Anh
02005000,8.40,8.50,7.80,7,7,5.75,,,,Tiếng Anh
02056198,4.80,6.25,,,7.50,6.50,,,,
02060803,6.40,6.25,,,,,4.50,6.50,,
02056462,5.60,6,4.40,,,,3.75,7.50,8.75,Tiếng Anh
02000202,8,6.75,6.40,,,,9.25,9,9.50,Tiếng Anh
02037171,7.80,7.75,4,,,,4.25,7.75,8,Tiếng Anh
02061711,7,7.50,4.60,6.50,5.75,5.75,,,,Tiếng Anh
02032689,7.80,6.25,5,5.75,6,5,,,,Tiếng Anh
02069321,5.80,6,3,5,4.50,4.50,,,,Tiếng Anh
02058885,6.20,7.75,,,,,4,7,,
02042071,8,6.25,6.20,6.25,6.25,6,,,,Tiếng Anh
02014611,7.20,7.75,9,7,7.25,4.50,,,,Tiếng Anh
02047789,9.40,7.50,7.80,9.25,9.25,5.50,,,,Tiếng Anh
02009920,6.80,8.25,4.20,6.50,6,7,,,,Tiếng Anh
02038284,8,8.50,8,,,,5.25,7.50,8.25,Tiếng Anh
02008632,7.80,7.50,6.80,,,,7.25,5.75,9,Tiếng Anh
02023562,7.80,5.75,7.60,5.50,7.50,6,,,,Tiếng Anh
02015903,6.80,6.50,5.20,5,5.75,5.25,,,,Tiếng Anh
02059797,8.20,6.25,8.80,5.75,6,4,,,,Tiếng Anh
02037464,6.40,6.25,3.60,,,,4.50,5.75,8.50,Tiếng Anh
02061204,6.80,7,5.40,,,,5.25,6,8.25,Tiếng Anh
02003838,7.80,7,7,,,,4.75,6.25,8.25,Tiếng Anh
02001805,7.40,6.50,4.60,5.75,3.50,2.50,,,,Tiếng Anh
02035459,8,7,5.40,6.75,8,6.75,,,,Tiếng Anh
02063239,8.20,6.25,5.40,6.50,8.25,6,,,,Tiếng Anh
02048169,2.80,6,,,,,5,5.75,,
02056177,8.40,,,5,7.50,6.25,,,,
02000717,8.20,6.50,6.60,6.75,8.25,6.75,,,,Tiếng Anh
02059282,6.20,7.25,5.60,,,,6,8,8.75,Tiếng Anh
02068926,6.20,7,5.80,,,,8.75,7.25,8,Tiếng Anh
02039883,7.60,6.25,5.40,6.25,6.50,4.75,,,,Tiếng Anh
02008327,8,7,6.20,,,,6.25,7.50,8.75,Tiếng Anh
02023077,8.60,6.25,5.40,8.50,8.25,5.25,,,,Tiếng Anh
02038791,7.20,5.75,3,,,,6.75,7.50,9.25,Tiếng Anh
02040559,7.40,6.75,6.40,6,7.25,5.25,,,,Tiếng Anh
02016339,6,5.25,2.80,,,,4.50,7,8,Tiếng Anh
02069634,8.40,7.75,7,7.25,7,4,,,,Tiếng Anh
02042564,5.60,6.50,3.20,,,,2.75,6.50,8.75,Tiếng Anh
02014304,9,8,4,7.75,8,6,,,,Tiếng Anh
02047766,8.80,6.50,7.80,8.25,6.25,5,,,,Tiếng Anh
02011106,7.60,7.25,6.60,,,,5.75,7.25,9.25,Tiếng Anh
02046874,6,7.50,5.40,,,,4.25,5.75,8.75,Tiếng Anh
02024248,7.40,7.75,8,6.25,8,5.75,,,,Tiếng Anh
02072428,3.80,5.50,,,,,6,7,,
02059778,8.80,7,,8.25,8,4.50,,,,
02026275,8,7.75,,6.75,7.75,6.25,,,,
02070415,7.80,6.50,5.60,,,,5,7.50,8.75,Tiếng Anh
02044849,7.20,7.75,4.60,5.25,8,5.75,,,,Tiếng Anh
02053375,8.40,7,5.40,7.75,7.50,7,,,,Tiếng Anh
02005515,8.20,8.50,7,7.25,5.75,5.50,,,,Tiếng Anh
02031949,6.40,7.75,6,7,5,5.50,,,,Tiếng Anh
02033974,7.20,7,4,6.75,8,5.25,,,,Tiếng Anh
02029180,5.60,5.25,2.80,,,,2.75,6.25,6.50,Tiếng Anh
02051348,8.80,,4.80,7.50,,,,,,Tiếng Anh
02007528,8.20,6,4,5,4.50,5.75,,,,Tiếng Anh
02019536,5.80,6.50,6.60,,,,4,6.50,8.50,Tiếng Anh
02032666,8.40,7.25,6,7.75,8,6.75,,,,Tiếng Anh
02064006,8.40,5.25,3.80,5.50,6,5.50,,,,Tiếng Anh
02048493,8.60,7.50,10,5.75,6.50,5.50,,,,Tiếng Trung
02000347,7.80,5.75,7.40,7.75,7,5.50,,,,Tiếng Anh
02056527,8.40,6.50,5,6,5.75,5.50,,,,Tiếng Anh
02060946,7.40,7.50,4.80,5.75,6.75,5.25,,,,Tiếng Anh
02007482,7.40,7,6,6,2.75,5,,,,Tiếng Anh
02061654,9,7.25,6.20,7.25,8.25,7.25,,,,Tiếng Anh
02037034,8.20,6,5.40,6.50,8,4.25,,,,Tiếng Anh
02066191,5.80,5.75,3.80,,,,5.50,6.50,8,Tiếng Anh
02048539,6.60,6,,,,,5,6.50,,
02063669,8.20,7.50,6,6.50,7.25,4.75,,,,Tiếng Anh
02035009,7.40,6.25,5,,,,4.75,7.50,9.25,Tiếng Anh
02009865,7.40,6.50,6.80,,,,7,8,9,Tiếng Anh
02013091,6.20,7,4.20,,,,3.50,6.75,7.75,Tiếng Anh
02016769,7.60,5.75,6.60,5.50,5.50,5.75,,,,Tiếng Anh
02040109,7.40,7.50,6.80,6.50,6.50,6.50,,,,Tiếng Anh
02014754,7,6.25,4.20,,,,4.25,7.75,6,Tiếng Anh
02042134,8.80,7.25,7.20,8.75,8,5.75,,,,Tiếng Anh
02069264,7.20,6,,,,,6,8.75,,
02072582,9.40,8,8.60,8.50,9,7,,,,Tiếng Anh
02015846,6,6.25,3.60,,,,3.50,6.25,8.75,Tiếng Anh
02023427,8.80,7,8.60,8.50,8.25,5.25,,,,Tiếng Anh
02008777,6.60,5.50,4.40,,,,5,4.50,7.50,Tiếng Anh
02059328,6.80,5.50,4,5.75,6.25,3.50,,,,Tiếng Anh
02072078,7.80,7,7,,,,5.50,6.75,8.50,Tiếng Anh
02024618,9,8.25,7,8.75,8.75,7,,,,Tiếng Anh
02070045,7.40,5.75,4.20,6.75,7.25,5.25,,,,Tiếng Anh
02026625,8,7,8,7.25,6.25,5.75,,,,Tiếng Anh
02039929,5,6,5.80,,,,4.50,6.50,8,Tiếng Anh
02016293,8.40,7,3.40,6.25,6.50,4,,,,Tiếng Anh
02027937,7.40,6,5.40,,,,6.50,7.50,8,Tiếng Anh
02011556,5.40,7.75,4,6.50,5.50,4.75,,,,Tiếng Anh
02047336,8.20,7.25,7,7,5.75,5,,,,Tiếng Anh
02064456,5,7.25,4.20,,,,5.25,6.50,8.50,Tiếng Anh
02032236,7.40,6.25,6,,,,6.75,8.25,9,Tiếng Anh
02003992,7.80,4.75,8.20,7.25,7.75,4.75,,,,Tiếng Anh
02019166,5,6.25,3.80,,,,4.50,6.25,6.75,Tiếng Anh
02052837,6.80,7.75,7,,,,7.50,8.50,9.25,Tiếng Anh
02063393,8,6.75,5.80,,,,6.25,6.50,9.25,Tiếng Anh
02005145,2.60,6.50,5.40,,,,5.50,6.75,7.75,Tiếng Anh
02053725,9.40,7.75,9,,,,7.25,7,8.75,Tiếng Anh
02002680,6,5.75,4.20,,,,5.25,5.75,7,Tiếng Anh
02007178,8.40,6.25,7.60,7.50,5.25,6.25,,,,Tiếng Anh
02051718,7.40,6.75,7.60,6.75,6.50,5.50,,,,Tiếng Anh
02056874,7.40,5.50,5.60,6.50,5.75,5.25,,,,Tiếng Anh
02049778,,6.50,,,,,5.75,5.75,,
02062428,7,7,,,,,7.25,7.50,,
02034248,7.80,5.25,5.20,6.75,6,4.75,,,,Tiếng Anh
02060415,5.40,7,6.20,,,,3.75,6.50,8.50,Tiếng Anh
02036275,7,7.75,4,,,,6,7.75,8.75,Tiếng Anh
02054849,6.80,7,3,,,,8.25,7.50,9,Tiếng Anh
02001106,7.20,6.50,5.20,6.75,7.50,5.75,,,,Tiếng Anh
02057766,7.40,6,4.60,7.25,7.50,4.50,,,,Tiếng Anh
02074006,8.60,6,7,7.75,4.50,3,,,,Tiếng Anh
02022666,4.40,5.50,3,,,,4,8,7.75,Tiếng Anh
02009536,8.40,7.25,4,6,8,8.25,,,,Tiếng Anh
02058493,8.20,7.25,6.40,7,7.75,5.25,,,,Tiếng Anh
02015515,7.60,6.75,4.80,4.25,6,5,,,,Tiếng Anh
02043375,7.80,6.50,4.20,6.75,6,5,,,,Tiếng Anh
02068025,8.80,7,8.20,8.25,7,5.75,,,,Tiếng Anh
02021949,8.20,6,6.20,7.50,8.50,9.50,,,,Tiếng Anh
02039180,7,7.25,4,,,,5.25,6,9.50,Tiếng Anh
02023974,7.60,8,8.60,,,,4,8.25,8.50,Tiếng Anh
02017528,7.20,7.25,7.60,,,,6.50,7.75,8.50,Tiếng Anh
02041348,9.20,8,8.60,7.75,5,5.25,,,,Tiếng Anh
02010717,7.60,7,7.60,7.75,6,7.75,,,,Tiếng Anh
02071204,7.20,6,,,,,4.25,6.25,,
02027464,8.40,7.75,6,7.50,7.50,5,,,,Tiếng Anh
02013838,8,7.50,7.80,6.50,7.75,7.75,,,,Tiếng Anh
02011805,7.80,7,7.60,,,,8.50,7.25,9.25,Tiếng Anh
02058169,6.40,6.25,5.40,3.75,3.50,3.25,,,,Tiếng Anh
02073239,7.60,,,,5.25,6.50,,,,
02025459,7.20,6.50,6.60,7.75,3.50,5,,,,Tiếng Anh
02028791,8.80,7,6.40,7.50,8,6.25,,,,Tiếng Anh
02064905,9.40,7.75,9.20,8.25,7.25,7.25,,,,Tiếng Anh
02006339,4.60,7.25,3.40,,,,2.75,7,6.75,Tiếng Anh
02050559,8.20,6.50,8,8,7.75,6.50,,,,Tiếng Anh
02004304,7.60,7.25,8.20,7,7,6.50,,,,Tiếng Anh
02052564,9,7.75,8.40,,,,6.25,7,8,Tiếng Anh
02066938,4.80,6.50,3.20,,,,3,4.50,8,Tiếng Anh
02049282,9.20,6.50,8.80,8.50,8.25,6.25,,,,Tiếng Anh
02065617,8.40,,,,8,8,,,,
02033077,6.20,6.75,4,,,,5,7,8.25,Tiếng Anh
02029883,8,7.75,5.80,4.25,6.25,5.25,,,,Tiếng Anh
02018327,9.20,7.25,9,5.25,8.50,9,,,,Tiếng Anh
02006293,9.40,6,9.60,8.50,8,7.50,,,,Tiếng Anh
02037937,7.40,7,3.80,,,,4.75,7.25,9,Tiếng Anh
02066892,7,6,,,,,6.75,7.50,,
02057336,4.60,6.50,8.40,,,,5.50,8,,Tiếng Anh
02001556,7.20,6.50,5.20,6.50,6.75,5.75,,,,Tiếng Anh
02067780,6,5.75,5.80,4.50,5.75,3.75,,,,Tiếng Anh
02034618,9,7.75,5.80,8,6.25,6.25,,,,Tiếng Anh
02062078,3.60,7.25,4.20,,,,3.50,6,8,Tiếng Anh
02049328,6.40,6,,,,,1.75,3.25,,
02036625,8,7,8,,,,7,6.75,7.75,Tiếng Anh
02060045,7.60,7.25,,,,,5.25,6.75,,
02029929,7.80,7,7.40,8,4.75,7.50,,,,Tiếng Anh
02068475,4.60,3.50,,,,,4.50,6.50,,
02043725,8.20,5.50,4.40,6.75,8.25,4.25,,,,Tiếng Anh
02015145,7.60,7.25,5.20,6.25,4.50,7.50,,,,Tiếng Anh
02012680,8.20,6.75,7,,,,6.50,7.25,9.25,Tiếng Anh
02041718,7,6.75,4.60,5.75,7.75,7,,,,Tiếng Anh
02017178,7.80,7,4.60,5.50,7.50,5.50,,,,Tiếng Anh
02009166,6.20,5.50,7.60,6,4.75,5.75,,,,Tiếng Anh
02022236,7.60,7.50,8.40,5.50,6.50,7.75,,,,Tiếng Anh
02074456,9.20,6.25,4,8,9,7.75,,,,Tiếng Anh
02013992,7.20,5.75,4.60,,,,5,7,8.50,Tiếng Anh
02042837,7,7.50,3.20,5.75,4.75,3,,,,Tiếng Anh
02073393,6.20,7.25,,,,,7,7.50,,
02027034,9,8.25,9.20,7.25,8.50,8.75,,,,Tiếng Anh
02071654,8.20,6.25,4.80,6.75,6.50,5.75,,,,Tiếng Anh
02025009,8.60,6,6.60,6,8.50,8.25,,,,Tiếng Anh
02073669,8.20,6.75,6.20,,,,7.25,8.25,9.50,Tiếng Anh
02058539,6.40,6.50,,,,,7.75,8.50,,
02046527,2.40,6.25,,,,,4,,,
02010347,6.20,7,3.20,5.75,4.50,3.75,,,,Tiếng Anh
02070946,8.60,6.25,9.40,8.50,4.50,4.75,,,,Tiếng Anh
02017482,6.20,6.50,5.60,6,6,5,,,,Tiếng Anh
02062582,8.40,5.50,4.60,6.25,5.75,5.75,,,,Tiếng Anh
02005846,7.80,7.50,6.40,,,,6,7.75,9.50,Tiếng Anh
02018777,7,6.25,4.20,,,,6.25,7.25,9.25,Tiếng Anh
02033427,6.60,7,3.40,,,,5.25,6,8.75,Tiếng Anh
02065247,5,5.25,,,,,4.50,5.75,,
02003091,7.20,6.75,7.20,,,,4.75,7,8.50,Tiếng Anh
