Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
60001653,8,7.50,6.20,6,6.25,6,,,,Tiếng Anh
60000941,9,6,4.60,7.75,8.50,5,,,,Tiếng Anh
60004001,7.20,9,5.40,,,,5,7.50,9.25,Tiếng Anh
60001203,6.80,5,4.60,,,,6.50,7.25,7.25,Tiếng Anh
60003510,8.40,6.50,4.40,,,,7,7.75,8.75,Tiếng Anh
60003140,7.20,5.50,3.40,5,5,4,,,,Tiếng Anh
60004685,5.80,7.50,3.60,,,,4,7.50,8,Tiếng Anh
60001487,8.60,9,7,8.25,7.75,7.75,,,,Tiếng Anh
60002301,7.20,8.50,4.20,,,,9.25,9.50,9.75,Tiếng Anh
60003843,7.40,7,3,,,,7.25,7.25,7,Tiếng Anh
60005094,6,6,3.80,,,,6.50,6.75,8.50,Tiếng Anh
60002751,9,6.75,6,6.75,7.75,8,,,,Tiếng Anh
60000296,7.60,8,7.80,,,,7.75,8.50,8.75,Tiếng Anh
60001891,8.20,8.50,7,7.50,7.25,7.25,,,,Tiếng Anh
60000783,7.40,7,6,6.50,6.25,6.25,,,,Tiếng Anh
60002244,7.60,7.50,4.20,,,,5.50,7.50,8.50,Tiếng Anh
60005581,2.60,3.50,,,,,3.50,6,,
60000279,6.80,6.75,4.40,7.25,5.50,6.75,,,,Tiếng Anh
60003906,6.80,7,4.80,,,,5.75,7,9,Tiếng Anh
60002614,7.20,5.50,2.40,,,,4.75,7.75,8.75,Tiếng Anh
60000629,,5.50,,,,,6,5.75,,
60001192,7.40,7,4,6.25,6.25,6,,,,Tiếng Anh
60004390,7.60,8,3.60,,,,4.50,7.50,8.25,Tiếng Anh
60001468,8.60,7,5.60,8.25,8.50,5.50,,,,Tiếng Anh
60003455,8.60,6.75,3.80,6.50,8,4,,,,Tiếng Anh
60001038,6.60,6.25,4.20,,,,5.25,5.25,7.50,Tiếng Anh
60003005,5.20,6.75,4.40,,,,4.50,7,9,Tiếng Anh
60004810,6.60,7.25,4.60,,,,7.50,6.50,8,Tiếng Anh
60000500,7,7.75,5.40,6,6.50,6.25,,,,Tiếng Anh
60002497,4.40,6.50,4,,,,4.25,8,9,Tiếng Anh
60005352,4.20,6.50,3.60,,,,5.50,5.75,7.25,Tiếng Anh
60000150,9,8.25,6.60,8.75,8.50,5.25,,,,Tiếng Anh
60004113,6.20,7,7,,,,6.75,8.50,9.25,Tiếng Anh
60001311,8,6,5.40,7.25,8,5.50,,,,Tiếng Anh
60004543,4.80,7.25,3.80,,,,4.75,5.25,7.75,Tiếng Anh
60003286,8.20,8.25,7.40,6.25,8,6.50,,,,Tiếng Anh
60001741,8.80,6.75,6,6.50,6.50,6,,,,Tiếng Anh
60000853,8,7.50,5.80,7.50,6.50,6.50,,,,Tiếng Anh
60003269,6.60,7.25,,,,,7,,,
60001254,7.40,5.25,5.80,8.50,8.25,5.75,,,,Tiếng Anh
60003793,5.40,7.50,3.20,,,,4.25,6.50,8,Tiếng Anh
60004056,7,7.75,4.80,,,,5.25,8.50,8.25,Tiếng Anh
60002881,5.40,6.50,2.60,,,,4.75,7,8,Tiếng Anh
60003639,9.20,7.75,5.20,7.50,7.50,7.25,,,,Tiếng Anh
60001604,6.20,7.25,,,,,5.75,5.50,,
60000916,7.60,5.50,4.40,7.25,6.75,5,,,,Tiếng Anh
60004406,6.20,6.75,3.40,5,5.50,4.25,,,,Tiếng Anh
60000445,6.60,7.50,5.40,,,,8.25,8.25,9,Tiếng Anh
60002478,6.80,,,,7.25,7.75,,,,
60002182,7.40,7.50,3.60,,,,5.75,8,8.75,Tiếng Anh
60004955,6.80,5.75,4,,,,3.25,6.50,8,Tiếng Anh
60000015,7.80,8.25,5.20,8.50,8.75,5.25,,,,Tiếng Anh
60002028,5.40,7.50,4.60,,,,6.25,8,9.25,Tiếng Anh
60005217,5.80,6.75,3.60,,,,4,7.75,7.75,Tiếng Anh
60000280,8.20,7,4,5.50,8,5.75,,,,Tiếng Anh
60005578,7.60,7,3.60,,,,7.50,7.75,9,Tiếng Anh
60005082,8.80,7.50,4,8.25,7.75,7.25,,,,Tiếng Anh
60002747,8,6.75,4,7.50,7.75,4.75,,,,Tiếng Anh
60003855,9,8,3.20,6,8.50,6.75,,,,Tiếng Anh
60001868,8.20,8.25,6.40,6.75,8,8.50,,,,Tiếng Anh
60005128,8,8,5,,,,7.50,7.50,9.25,Tiếng Anh
60002317,9,7,5.60,8.50,7.50,6.50,,,,Tiếng Anh
60001491,5.40,5.75,,,,,3.25,7.50,,
60004369,8.80,6,4.80,7.50,7.25,6.50,,,,Tiếng Anh
60003156,7.20,7,6.40,,,,8,7.25,8.50,Tiếng Anh
60004693,6.40,6.75,4.80,,,,5.25,6.75,8.75,Tiếng Anh
60004739,7,7,4.60,8.25,5.25,6.50,,,,Tiếng Anh
60003506,7.20,7.50,4.20,,,,6.50,8.50,7.75,Tiếng Anh
60003013,6.80,8.75,7.40,,,,8.75,7.75,8.75,Tiếng Anh
60004386,6.60,6.75,5.40,,,,4.50,6.75,9,Tiếng Anh
60003443,8.40,8.25,5.20,,,,6.25,8,9.25,Tiếng Anh
60001184,6.60,6.75,,,,,5.50,,,
60002602,5.60,4,3.60,,,,4.75,7,8.50,Tiếng Anh
60003910,7.40,8.25,4.20,,,,6.75,7.25,9.75,Tiếng Anh
60002252,7.20,6.50,3.60,,,,3.25,5.75,6.25,Tiếng Anh
60005597,6,8.25,3.40,,,,5.25,8.50,8.75,Tiếng Anh
60000795,,8.50,,,,,8.75,6.50,,
60001887,7.40,7.25,4.20,,,,4.50,7,8.25,Tiếng Anh
60002878,7.60,6.75,5.60,6.75,8,8.25,,,,Tiếng Anh
60000845,8.40,7,9,,,,6.75,7.50,8.25,Tiếng Anh
60001757,9.40,7.50,5,8,7,7.75,,,,Tiếng Anh
60004555,7.40,7,5.20,,,,3,5.50,6.25,Tiếng Anh
60003290,7.40,6.50,2.80,,,,6.75,7.25,8.25,Tiếng Anh
60001307,7.20,7,5.20,6.25,6.75,5,,,,Tiếng Anh
60004105,8.80,6.75,3.40,8.50,7.50,7,,,,Tiếng Anh
60000146,9.80,8.50,6.20,8,7.75,6.75,,,,Tiếng Anh
60002481,5.80,6,,,,,5.75,6.25,,
60005344,9.40,8.50,3.60,8.50,8.25,5.25,,,,Tiếng Anh
60000516,8.80,6.50,7.80,7.25,6.50,7,,,,Tiếng Anh
60004806,5.80,7.50,3,,,,4.75,6.50,7.75,Tiếng Anh
60005201,5.60,6.25,4.80,,,,4.75,7,8.50,Tiếng Anh
60000003,7.80,7.50,7.40,8,8,6.50,,,,Tiếng Anh
60004943,8.80,8,6.20,7.50,8,8.25,,,,Tiếng Anh
60002194,8.40,7.75,4.40,6.50,6,6,,,,Tiếng Anh
60000453,7.60,7,4.20,,,,6.25,8,8.50,Tiếng Anh
60004410,7.80,6,5,5.50,6.50,4.75,,,,Tiếng Anh
60000900,7,5,7.40,,,,7,7.50,7.75,Tiếng Anh
60001612,8,8.50,7.80,6.50,7.25,5.25,,,,Tiếng Anh
60002897,8.20,8.75,5.80,,,,6,7.50,9,Tiếng Anh
60003785,5.60,8,5,,,,6,6.75,9.50,Tiếng Anh
60004040,7.40,7.50,4.20,,,,4.25,7.25,8.25,Tiếng Anh
60001242,7,5,3.40,6,6,6.50,,,,Tiếng Anh
60004294,3,7.75,2.20,,,,2.75,6.25,9,Tiếng Anh
60003551,7.60,6.25,3.80,,,,6.25,8,9,Tiếng Anh
60001096,9.20,6.50,5.20,7.75,7.50,3.75,,,,Tiếng Anh
60003101,8.60,7.75,7.20,,,,3.75,7.50,9.50,Tiếng Anh
60002340,6,7,3.20,,,,4,7.25,7.25,Tiếng Anh
60005485,5.60,7.50,3.80,,,,3.50,6.25,8.25,Tiếng Anh
60000687,8.20,6,4.20,8.25,6,2.75,,,,Tiếng Anh
60001995,7.80,7.25,3.60,,,,3.75,7,8.50,Tiếng Anh
60002710,6.40,6,3,,,,5.25,7.75,6.25,Tiếng Anh
60003802,8.40,7.50,3,7.25,7,5.75,,,,Tiếng Anh
60000238,5.80,6.50,2.80,,,,2.50,6.50,6.25,Tiếng Anh
60002205,3.40,5.50,3.20,,,,3,6.25,8.25,Tiếng Anh
60000392,7.80,6.50,5,7,8,6.75,,,,Tiếng Anh
60005190,9.20,6.75,8.60,8.75,7.75,7.75,,,,Tiếng Anh
60000668,6.20,6.25,4,,,,5.25,6.50,8.75,Tiếng Anh
60002655,7.60,6.50,3.40,7.50,5.50,4.75,,,,Tiếng Anh
60003947,8.40,7.50,5,,,,7.25,9.25,10,Tiếng Anh
60003414,7.20,7.75,6.60,5,5.50,7.25,,,,Tiếng Anh
60001429,7.60,7.25,4.40,,,,5.50,8,8.25,Tiếng Anh
60001583,8.40,5.75,6.80,4,8,8.75,,,,Tiếng Anh
60003044,9,6.50,3.60,8,8.50,5,,,,Tiếng Anh
60004781,5.60,6.75,5.40,,,,4,6.50,7.25,Tiếng Anh
60001079,6.40,7.25,2,,,,3.75,6.25,6.25,Tiếng Anh
60004851,6.20,6.75,4.20,,,,3.25,6.50,8,Tiếng Anh
60002086,6.80,7.50,4.40,,,,5.75,6.25,9,Tiếng Anh
60000541,8,6.50,5.20,7,7,5.50,,,,Tiếng Anh
60005313,7,7,5,,,,6,8,9,Tiếng Anh
60000111,5.40,5.50,4.20,,,,7.50,7.75,9,Tiếng Anh
60002985,9,6.50,5.20,8.25,9.25,5.50,,,,Tiếng Anh
60003697,7.60,6.25,5.20,6.75,6.25,4.75,,,,Tiếng Anh
60004152,7.60,7.50,5.20,,,,5.50,6.75,8.50,Tiếng Anh
60001350,5.80,6,,,,,4.50,,,
60004502,5.20,6.50,3.40,,,,4.25,5.75,8,Tiếng Anh
60000812,6.60,7.75,7,7.50,6.50,3.75,,,,Tiếng Anh
60001700,6.60,6.75,4.20,,,,6.25,6,9,Tiếng Anh
60001215,6,5.50,,,,,8.75,6.50,,
60003228,8,7.25,4.20,7.75,8,4.75,,,,Tiếng Anh
60004017,8.60,8.75,5.20,6.75,8.25,8.50,,,,Tiếng Anh
60000957,6.60,7.25,4.60,,,,4.25,7,8.25,Tiếng Anh
60001645,7.20,6.50,3.20,,,,3.75,7,8.75,Tiếng Anh
60003678,5,7,2.40,,,,3.75,6,7,Tiếng Anh
60004447,8.60,7.50,8,8,7.50,6.50,,,,Tiếng Anh
60003382,4.40,5.75,,,,,4.25,5.75,,
60002439,8.40,7,6.20,7.25,4.50,5.50,,,,Tiếng Anh
60000404,5.80,4,2.80,,,,3.50,4.25,6.50,Tiếng Anh
60004914,6.60,7.75,6.20,,,,4.25,6.75,8.75,Tiếng Anh
60002069,8,7.50,4,,,,7.50,8.50,9,Tiếng Anh
60000054,7.60,8,3.40,5,5.25,6,,,,Tiếng Anh
60002593,4.40,6.50,3.60,,,,3.25,7,8.25,Tiếng Anh
60005256,8.20,6.50,2.60,8,6.25,7.50,,,,Tiếng Anh
60005221,3.40,6.25,2.80,,,,3.50,6.50,7.50,Tiếng Anh
60000023,7.20,7,4.40,,,,7.25,8.25,8.25,Tiếng Anh
60004963,7.20,6.25,4.20,,,,6.25,5.50,7,Tiếng Anh
60000189,6,7.75,5.20,,,,6,6.75,8.50,Tiếng Anh
60000473,8.20,6.25,7.40,8,7.50,6,,,,Tiếng Anh
60004430,8.20,6.50,4.60,7.25,5,5.25,,,,Tiếng Anh
60000920,6.40,6.25,2.80,,,,6,7.75,8.75,Tiếng Anh
60001632,8.80,7.50,5,7,7.75,5.75,,,,Tiếng Anh
60001798,3.60,6.25,2.40,,,,4.50,8.25,7.50,Tiếng Anh
60004060,8.20,9,7.60,6,7,6.75,,,,Tiếng Anh
60001262,8.80,6.25,5.20,8.50,9.25,6.75,,,,Tiếng Anh
60000865,6.40,6,3,,,,3.25,5.75,8.25,Tiếng Anh
60002858,9,7,3.60,8.50,9.50,5,,,,Tiếng Anh
60001777,8.80,7.75,6.40,,,,7,7.75,9,Tiếng Anh
60004575,8.80,8,7.20,8.25,7.25,5.50,,,,Tiếng Anh
60001327,8.60,4.50,6,8.50,8,5.75,,,,Tiếng Anh
60004125,7,7.75,3.80,,,,4.75,6.50,8.75,Tiếng Anh
60000166,5,5.25,2.80,,,,3,5.75,6.25,Tiếng Anh
60005364,7,7.75,3.80,,,,4,6.50,8.25,Tiếng Anh
60000536,7,8.25,6.20,,,,7.75,6.75,8.50,Tiếng Anh
60004826,8.60,6,5.60,6.75,8,6.75,,,,Tiếng Anh
60003033,8.60,7.25,8.20,8.25,6.50,4.75,,,,Tiếng Anh
60003463,6.80,6.50,5.20,,,,4.75,7.25,9.50,Tiếng Anh
60003199,6.80,6.50,3.20,,,,6.50,7.25,9.25,Tiếng Anh
60002622,5.80,7,,,,,4.50,5.75,,
60003930,4.20,6.50,2.80,,,,4.25,6.75,8.50,Tiếng Anh
60002272,6,7.75,5.20,,,,5.75,7.75,9,Tiếng Anh
60002788,8.60,8,5.20,8.50,8.25,6.75,,,,Tiếng Anh
60005558,8.20,7,5.80,6.75,5.75,7,,,,Tiếng Anh
60002767,7.20,7.25,5.20,,,,7.50,8.75,9.25,Tiếng Anh
60001848,6.80,7.75,4.60,,,,5.50,6.75,8.50,Tiếng Anh
60003875,7,6.25,5.80,,,,7.25,8.75,9,Tiếng Anh
60005108,7.60,7,4.80,,,,4.50,6.50,7.75,Tiếng Anh
60002337,3.80,6,2,,,,3.75,6,7,Tiếng Anh
60004349,4.20,5,2.80,,,,3.50,7.25,7,Tiếng Anh
60003176,6.20,5.75,2.80,,,,4.25,7.50,8,Tiếng Anh
60004719,7,7.25,5.80,,,,6,6.25,7.75,Tiếng Anh
60003526,7.20,7.25,5.80,,,,7.25,7.50,9.50,Tiếng Anh
60003208,9.60,,,,9,8.50,,,,
60001235,5,5,,,,,3,5.25,,
60004037,8.60,8.25,5,,,,8.25,8.75,10,Tiếng Anh
60000977,6.80,8,5.40,,,,5,7.50,9,Tiếng Anh
60003658,5.80,7.25,4.20,,,,5.75,6.50,8,Tiếng Anh
60001665,6.80,6.50,4.60,,,,8.25,8.50,9,Tiếng Anh
60004467,2.60,7,,,,,7.25,7.25,,
60000424,8.20,7.50,3.20,7,7.75,4.75,,,,Tiếng Anh
60002419,5,7.50,3.40,,,,5,7.25,8.50,Tiếng Anh
60004934,5.80,5.25,4.20,,,,4,5.50,9,Tiếng Anh
60000074,5.40,7.25,4.80,,,,4.25,5.25,7.25,Tiếng Anh
60002049,6.60,7,2.80,,,,4.25,7.25,8,Tiếng Anh
60005276,7,7,4.40,,,,7.25,8.75,9,Tiếng Anh
60004871,7.40,7.25,7,,,,4,6.25,8.50,Tiếng Anh
60005299,6.40,8.50,3.20,,,,4.50,6.75,9,Tiếng Anh
60000561,7.80,6.25,5.20,3.50,6,6.75,,,,Tiếng Anh
60005333,4.60,6.50,1.80,,,,5.25,7.25,7.50,Tiếng Anh
60000131,6.80,7.50,5.40,3,2,4.25,,,,Tiếng Anh
60000998,6.80,7.50,3.60,6,3.75,3.75,,,,Tiếng Anh
60004172,8,6.75,4.60,7,8.25,5.75,,,,Tiếng Anh
60004488,6.40,8,4.40,,,,7.50,8.75,9,Tiếng Anh
60001370,8.20,3.50,7,7,5.50,3.50,,,,Tiếng Anh
60004522,5,6.50,3.20,,,,6.50,6.75,8,Tiếng Anh
60000832,6.20,6.50,4,6.75,4.75,4.75,,,,Tiếng Anh
60001720,8.80,7.75,7.80,5.75,8.25,6.50,,,,Tiếng Anh
60002225,8.40,9,5.40,7.50,8.25,7.50,,,,Tiếng Anh
60000218,8.20,8.75,4.80,,,,8.75,8.50,8.50,Tiếng Anh
60002675,6.80,7,3.80,,,,8.25,8.25,8.50,Tiếng Anh
60000648,7,6.75,4.80,,,,6,6.25,8,Tiếng Anh
60003967,9.20,8.50,5,7.75,8.50,8.50,,,,Tiếng Anh
60001409,7.60,6.25,4.20,,,,3.75,6.50,8.75,Tiếng Anh
60003434,7.40,6.25,4.20,,,,5.50,7.25,9,Tiếng Anh
60001059,5.40,5.50,,,,,5.25,4.25,,
60003064,7.40,8.50,5.20,7,7.75,6.50,,,,Tiếng Anh
60003571,6.60,7,4,,,,6.50,7.75,8.50,Tiếng Anh
60003121,5.80,7,6.60,,,,8.75,9.25,9,Tiếng Anh
60002360,6.60,5.50,3.60,,,,5,6.25,8.50,Tiếng Anh
60003988,6,6.92,2.60,,,,4.75,7.75,8,Tiếng Anh
60002730,7,7.75,6.80,,,,6.25,7.75,9,Tiếng Anh
60003822,5.80,6.75,3.80,,,,2.50,5.50,7.25,Tiếng Anh
60000598,6.20,7.25,4,6.50,6.75,7.25,,,,Tiếng Anh
60005260,6.40,5.50,3.40,,,,4.75,8,8.50,Tiếng Anh
60000062,3,6.75,3.60,,,,4.25,6.75,8.75,Tiếng Anh
60004888,5.60,6.75,3.60,,,,6.25,6.75,7,Tiếng Anh
60004922,9,7.50,9.40,6.50,6.25,4.75,,,,Tiếng Anh
60000432,6.60,8,4.80,7.25,5.25,5.25,,,,Tiếng Anh
60001389,5,6.25,,,,,4.75,,,
60004471,7.20,7.50,5,7.25,7.75,5.50,,,,Tiếng Anh
60001673,8.60,6.75,5.80,7,8.50,8.25,,,,Tiếng Anh
60000961,6.40,7.50,4.60,,,,6.50,7.75,7.50,Tiếng Anh
60004021,7.40,6.25,1.60,,,,8.25,8.50,9.25,Tiếng Anh
60001223,6.40,6,5.40,,,,4.50,7.25,7.25,Tiếng Anh
60001736,9,8.50,9,8.75,7,7.25,,,,Tiếng Anh
60002819,6.80,8.25,5.40,,,,5.75,6.75,8.50,Tiếng Anh
60000824,7.80,,,,7,5.75,,,,
60004534,7.40,7,4.20,,,,4,6.75,9.50,Tiếng Anh
60001366,7.40,7.25,4.80,,,,4.25,6.75,6.75,Tiếng Anh
60004164,5.20,7.25,4.20,,,,4.75,5.75,8.50,Tiếng Anh
60000127,8.20,6.75,3.40,5.25,6.75,6.50,,,,Tiếng Anh
60005325,7.40,6.75,4,6.50,6.75,5.50,,,,Tiếng Anh
60000577,6,,,,6.25,5,,,,
60004867,7.20,6.25,4.40,,,,7.25,8,8.75,Tiếng Anh
60003072,5.80,7.75,3.40,,,,3.50,7.25,8.50,Tiếng Anh
60003588,7.40,7,3.80,6.50,7.25,6.25,,,,Tiếng Anh
60003422,6.80,5.50,2.80,,,,3.50,6.50,7.50,Tiếng Anh
60003971,7.60,8.25,6,,,,8.50,9.50,10,Tiếng Anh
60002663,6.80,7,,,,,7.50,7.50,,
60002399,6.80,6.75,4.80,,,,4.50,6.25,7.75,Tiếng Anh
60002233,6.20,7,4.80,,,,4.50,8.25,9,Tiếng Anh
60005519,8.40,8,3.80,8.25,7.50,6,,,,Tiếng Anh
60003834,6.60,6.25,3.20,,,,5.50,5.75,9.25,Tiếng Anh
60001809,6.80,8.25,4.20,,,,2.75,7,8.50,Tiếng Anh
60002726,5.60,8.25,4.80,,,,7.50,7.25,9.25,Tiếng Anh
60005149,8.40,7.50,4.60,,,,8.75,8.25,9.25,Tiếng Anh
60002376,4.20,6.75,3.80,,,,4.75,7.25,7.50,Tiếng Anh
60004308,8.40,8.75,4.20,,,,8.75,9.75,9.25,Tiếng Anh
60003137,5.80,5.75,4.60,4.75,7,4,,,,Tiếng Anh
60004758,6.20,7.75,4.60,,,,3.50,7.75,7.50,Tiếng Anh
60003567,7.80,6.75,6.80,,,,6.50,7,9,Tiếng Anh
60001274,5.20,4.25,,,,,8,,,
60003249,6.40,6.75,6,,,,4.75,6.50,7.50,Tiếng Anh
60004076,9.40,9.25,8.80,,,,8.75,8.75,9.75,Tiếng Anh
60001624,8,6,4.60,7.50,8.50,7.50,,,,Tiếng Anh
60003619,7,7,4,6.75,7,5.75,,,,Tiếng Anh
60000936,9,,7.40,7.75,,,,,,Tiếng Anh
60004426,8.80,7,4.20,7.25,8,3.50,,,,Tiếng Anh
60002458,5.80,7.75,3.60,,,,5.25,6,9.50,Tiếng Anh
60000465,7.60,7,6.80,,,,5,7,8.25,Tiếng Anh
60004975,6.80,7,3.80,,,,5.25,7.50,9.50,Tiếng Anh
60002008,9,7.50,5,7.50,8,8.50,,,,Tiếng Anh
60000035,6.80,7.75,5.80,,,,3.25,6.75,8.75,Tiếng Anh
60005237,5.60,7,3.80,,,,4.50,6.75,8,Tiếng Anh
60004830,5.40,7,3,,,,5.50,7,6.75,Tiếng Anh
60000520,8.60,7.25,8,5,9,7.25,,,,Tiếng Anh
60005372,7.80,5.75,3.60,,,,5.50,7.25,8,Tiếng Anh
60000170,6.20,6.75,2.80,,,,4.25,5.50,7.25,Tiếng Anh
60004133,7,8.25,5.60,,,,8.50,7.25,9.50,Tiếng Anh
60001331,6.60,8,,,,,9.25,8.25,,
60004563,5.80,7,4.60,,,,5,7.75,7.75,Tiếng Anh
60004099,7.20,7,4.40,,,,5.25,7.25,8.75,Tiếng Anh
60001761,8.60,6.50,3.60,6.50,6.50,4.75,,,,Tiếng Anh
60000873,7.40,7.50,5.40,8,6.25,5.50,,,,Tiếng Anh
60000259,8,8.50,8,4.75,6,5.75,,,,Tiếng Anh
60002264,7,7.25,3.20,,,,5.50,7,8,Tiếng Anh
60003926,8.40,6.50,4.20,7.50,8.25,6,,,,Tiếng Anh
60000609,5,5.50,1.80,,,,3.25,6.25,9,Tiếng Anh
60002634,6.60,7.50,3.60,,,,5.25,7.50,8.75,Tiếng Anh
60003475,8.20,5.50,4.40,,,,6.75,6.75,8.25,Tiếng Anh
60001448,6.60,6.25,3.60,,,,7,6.50,8.75,Tiếng Anh
60003025,6.40,7.50,5.40,,,,3.75,6.25,7.25,Tiếng Anh
60001018,8.40,7.75,4.60,,,,3.75,7.75,8.75,Tiếng Anh
60003530,9,7.50,8.40,8.50,6.50,6.25,,,,Tiếng Anh
60003160,7,7,3.40,,,,5,6,9,Tiếng Anh
60002321,7.40,7.75,4.20,,,,7,8.25,8.25,Tiếng Anh
60003863,8.20,7.50,5,6.75,7.25,5.50,,,,Tiếng Anh
60002771,6.60,7,3.60,,,,4.25,6.25,6.50,Tiếng Anh
60002566,7.40,8,4,6.75,6.50,5.50,,,,Tiếng Anh
60005309,6.60,7,3.60,,,,7.25,7.50,8.25,Tiếng Anh
60002136,6.60,8.75,4.40,,,,6.75,7.75,8.25,Tiếng Anh
60004148,5.60,7.25,4,,,,4.50,7.50,9,Tiếng Anh
60003377,5.80,7,4.20,,,,6,7.50,8.75,Tiếng Anh
60004518,6.60,6.25,4.80,,,,6.25,8.25,9,Tiếng Anh
60003727,5.80,6.50,3.20,,,,6.25,6.50,9,Tiếng Anh
60002835,9.40,6.50,6.20,8.25,7.75,5,,,,Tiếng Anh
60000808,6.40,6,3.40,6.50,6,6.25,,,,Tiếng Anh
60003232,7,6.75,4.40,,,,7.50,8.25,8.25,Tiếng Anh
60003662,6.20,6,5,,,,3.25,6.25,8,Tiếng Anh
60002970,9.20,7.50,5,8.25,8,4,,,,Tiếng Anh
60003398,9,7.50,8,8.75,5.75,7,,,,Tiếng Anh
60002423,7.40,8,5.60,,,,7.25,7.50,9.75,Tiếng Anh
60002073,5.60,6,3.40,,,,4.75,6.50,7.75,Tiếng Anh
60002589,5.40,8,4,,,,9.25,8.50,10,Tiếng Anh
60001576,8.80,8,5,6.25,8.25,7,,,,Tiếng Anh
60004774,7.20,7.50,5.20,7,7.25,5.75,,,,Tiếng Anh
60001126,5.60,6.50,,,,,8.50,,,
60004324,7.40,6.50,3.80,5.50,5.75,7.25,,,,Tiếng Anh
60000367,7.60,6.25,5.40,7.25,8.50,4,,,,Tiếng Anh
60005165,7,5.75,5,,,,7.50,8.25,9.50,Tiếng Anh
60003818,7.20,6.50,3.20,,,,5.75,6.50,8.50,Tiếng Anh
60001825,8,7.25,,,,,7.25,6.75,,
60000737,,8.25,,,,,7.50,7.75,,
60005535,6.20,6.50,3,,,,7.75,7.50,9.25,Tiếng Anh
60005020,5.40,7.25,2.80,,,,5,5.75,8.50,Tiếng Anh
60000222,7.60,6,5,7.25,5.75,6.25,,,,Tiếng Anh
60000388,7.60,6,7.20,6.75,7.50,4,,,,Tiếng Anh
60005470,9,6.25,4.80,4,6.75,7.75,,,,Tiếng Anh
60001960,5.20,5.75,2.80,,,,4,5.25,6,Tiếng Anh
60000672,6.20,,,,6.25,6.50,,,,
60004631,7.40,7.25,5.60,6.75,8,5,,,,Tiếng Anh
60001433,2.60,,,2.25,3.75,,,,,
60001599,7.20,6.75,,,,,8.75,7.75,,
60004261,6.80,8,6.20,,,,7.25,8,9.25,Tiếng Anh
60001063,3.80,5.25,,,,,3,,,
60003770,8,7.25,3.20,,,,4.25,8.25,7.50,Tiếng Anh
60002862,5.60,6,2.60,,,,4.75,5.75,8.75,Tiếng Anh
60003320,8.20,5.25,2.80,6,5.75,5,,,,Tiếng Anh
60002161,4.40,6.50,2,,,,5.25,5.75,7.25,Tiếng Anh
60002531,,7.50,,,,,10,9.75,,
60002024,5,5.75,2,,,,4,7,7.50,Tiếng Anh
60000019,8.40,5.75,8.80,6,6.75,7,,,,Tiếng Anh
60004959,8.20,7.75,6.40,,,,6.25,7.50,9.50,Tiếng Anh
60002474,6,5.75,5,,,,3.75,7.25,8.50,Tiếng Anh
60000449,7.60,6.50,6.40,,,,6.50,7.75,9.25,Tiếng Anh
60001608,8.40,6.50,7.60,,,,4.50,6,8,Tiếng Anh
60003635,5.20,7.50,3.80,,,,4.25,7.25,7.50,Tiếng Anh
60002927,7.60,6.25,3,6.75,6.50,4.50,,,,Tiếng Anh
60001258,7.40,7.50,4.40,5.25,6.25,6,,,,Tiếng Anh
60003265,6.20,8.25,4.80,,,,8,7.75,9.50,Tiếng Anh
60005562,7,7,3.80,,,,4,6.50,9.50,Tiếng Anh
60001872,6.40,6.75,5,,,,4.25,5.25,7.50,Tiếng Anh
60005098,7.20,6.50,3.20,,,,4,7.25,8.25,Tiếng Anh
60000760,7.40,4.50,2.80,7.75,6.75,7,,,,Tiếng Anh
60005132,4,7.50,2.20,,,,5.25,6,6.75,Tiếng Anh
60000330,8,7.50,5.80,7.75,8.75,6,,,,Tiếng Anh
60004373,7.40,7.50,4.20,7.50,7.75,5.75,,,,Tiếng Anh
60004689,9,8,7,7.75,8.25,6.50,,,,Tiếng Anh
60001171,7.40,6.75,4.60,3.75,4.50,7.25,,,,Tiếng Anh
60004723,7.60,8,5.20,6.50,7,5.75,,,,Tiếng Anh
60001521,8.60,7.75,8.60,6.25,7.50,5.75,,,,Tiếng Anh
60003009,8,6.25,3.80,5.25,7.50,6.50,,,,Tiếng Anh
60001034,8.20,7,7.60,8.50,4.25,3.25,,,,Tiếng Anh
60004236,7,7,5.20,,,,6.25,6,9.75,Tiếng Anh
60003459,5.40,5.75,4,,,,7.75,7.75,7.50,Tiếng Anh
60001464,5.60,6.75,5.80,,,,3.75,6.50,7.25,Tiếng Anh
60004666,9.60,8.25,9.20,8,8.75,7.50,,,,Tiếng Anh
60001937,6.60,7.25,5.60,,,,6.25,6.50,8.50,Tiếng Anh
60000625,7,6.50,,,,,8.50,,,
60002618,7.40,8,6,,,,9.25,8.25,9.50,Tiếng Anh
60005427,5.60,7,4,,,,5.50,7,9.50,Tiếng Anh
60000275,5.40,6.75,4.40,,,,3.25,6,7.75,Tiếng Anh
60002248,7,7.25,3.20,,,,5.50,8.25,8.50,Tiếng Anh
60005077,5.80,6.25,3.20,,,,2.50,4.75,7.75,Tiếng Anh
60002527,5.20,6,3.20,,,,3.75,5.75,9.50,Tiếng Anh
60005348,8.20,7.50,3.20,8,7.25,6.25,,,,Tiếng Anh
60002177,6.80,7.50,3.20,,,,4.25,6,8,Tiếng Anh
60004109,6.20,7.25,2.20,,,,5,7,8.75,Tiếng Anh
