Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
08004230,8.80,7,8.80,8.25,5.75,6,,,,Tiếng Anh
08001032,3.20,3.75,2.80,,,,2.25,4.25,5.50,Tiếng Anh
08005708,6.20,7.25,3.20,,,,5.50,8,9,Tiếng Anh
08002537,7.20,5.25,4.20,,,,7.50,8.50,8.75,Tiếng Anh
08005358,5.80,5.50,3.60,,,,2.50,5.75,6,Tiếng Anh
08002167,6.40,5.50,3.80,,,,5,7.25,8.25,Tiếng Anh
08004119,8.40,8.25,7.20,,,,6.50,8.75,8,Tiếng Anh
08006124,6.60,6,3.80,,,,6.25,7.75,9.50,Tiếng Anh
08003326,7.80,7.25,5.40,,,,9,8.75,9.75,Tiếng Anh
08004549,5.20,3.75,4.20,,,,3.75,6.50,8,Tiếng Trung
08003776,3.40,6,2.60,,,,3.50,6.25,7.25,Tiếng Anh
08002864,8.80,6.75,4.60,8,8.25,7.75,,,,Tiếng Anh
08000859,7.40,7,4.60,,,,6.25,6.75,8.75,Tiếng Anh
08003263,9.40,6.75,4.60,8.25,8.50,7.50,,,,Tiếng Anh
08003799,7.40,5.50,5.60,7.75,5.50,7,,,,Tiếng Anh
08006061,6.40,6.25,2.60,,,,6.25,8.25,9.50,Tiếng Anh
08003633,5.80,8,8,,,,8,8.25,8.75,Tiếng Anh
08002921,8.60,8,6.80,7.75,7.25,5.75,,,,Tiếng Anh
08002472,6.20,7,3.80,,,,8.25,7.75,9,Tiếng Anh
08002188,6,6,3.40,,,,4,8.25,8.25,Tiếng Anh
08002022,6.60,6,,,,,5,7.25,,
08005572,6.40,6.75,3.20,,,,6.50,7.75,8.25,Tiếng Trung
08000770,8.20,5.50,2.80,7.50,7,6.75,,,,Tiếng Anh
08005088,4,3,,,,,1.25,4.25,,
08001862,7,7,3,,,,7.75,6.75,8.25,Tiếng Anh
08005122,6,7,3.40,,,,4.75,7.75,9.50,Tiếng Anh
08000320,6.80,7.25,3.20,,,,5.75,7.25,8.75,Tiếng Anh
08004363,4.80,4.25,,,,,3.25,5,,
08001161,4.60,5.75,3.40,,,,4.75,6.25,8.25,Tiếng Anh
08004699,4.80,5.25,3.60,,,,4.50,6.75,7.75,Tiếng Anh
08004733,4.80,6,2.80,,,,4.75,6.25,6.50,Tiếng Anh
08005821,6.20,6,3.20,,,,3.75,7.75,9.25,Tiếng Anh
08001531,4.80,7.50,3.20,,,,5,6.50,8,Tiếng Anh
08001024,7.80,5.75,2.80,6,6.75,5.25,,,,Tiếng Anh
08003019,8.80,7.25,4.20,8,9,7,,,,Tiếng Anh
08004226,8.60,8.50,7.40,,,,5.25,8.25,8.50,Tiếng Anh
08001474,7,7,6.20,,,,9,8.25,8.75,Tiếng Anh
08003449,7.40,5.75,2.80,,,,4.75,6.25,8.25,Tiếng Anh
08004676,7.20,8.50,3.80,,,,8,8.50,9.25,Tiếng Anh
08005964,2.20,4,2.80,,,,4.25,6.50,7.25,Tiếng Anh
08002608,8.80,7.75,6.80,,,,8.50,7.75,9.50,Tiếng Anh
08000635,5.20,6.50,2.20,,,,2.50,6,8,Tiếng Anh
08001927,5.80,7,,,,,5.25,6,,
08005437,5.80,5.50,2.60,,,,5,6.75,9.25,Tiếng Anh
08000265,7.40,6.75,1.60,,,,3.75,6.50,9,Tiếng Anh
08005067,4.20,6.50,2.40,,,,6.75,8,9,Tiếng Anh
08002872,8.20,6.50,3.80,7.50,7.75,5.75,,,,Tiếng Anh
08006098,4.80,5.50,,,,,2,5.25,,
08003760,7.20,7,4,,,,9.75,8.75,10,Tiếng Anh
08003330,7.20,6.50,4.20,,,,4.50,6.25,8.50,Tiếng Anh
08006132,8.80,8.50,6.80,7.50,8.50,7.50,,,,Tiếng Anh
08002171,9.20,6,6.20,8,9,7,,,,Tiếng Anh
08002521,6.20,5.75,3.80,,,,8,7.50,9,Tiếng Anh
08000009,8.80,8.25,7,8,6.50,7.25,,,,Tiếng Anh
08002034,7.20,6.25,3.20,,,,5.50,7,9.50,Tiếng Anh
08004949,7.60,7.25,4.40,,,,5.50,6.75,8.75,Tiếng Anh
08000459,3.40,5.75,2.80,,,,3.75,5.75,6,Tiếng Anh
08002464,7.40,6.50,5,,,,9,8.75,8.75,Tiếng Anh
08002937,7,8,5,,,,6.25,7.25,9.25,Tiếng Anh
08003625,7.20,6.25,1.80,4.25,3.25,4.25,,,,Tiếng Anh
08001618,6,6.17,2.80,,,,3.50,5,8.25,Tiếng Anh
08006077,1.80,4.50,2.60,,,,4.25,6.25,8,Tiếng Anh
08003275,7.60,6.75,3.20,6.50,6.25,5.75,,,,Tiếng Anh
08001248,7.80,6.50,5.40,,,,6.75,8.25,9,Tiếng Anh
08001566,7.80,6,4.60,5.75,7.75,5.25,,,,Tiếng Anh
08004764,8,7.25,2.60,,,,8,7,8.75,Tiếng Anh
08005876,7.20,7.75,4,,,,6.50,7.50,9.25,Tiếng Anh
08001136,6.60,5.75,3,,,,6.25,6.25,8,Tiếng Anh
08004334,4.60,5.75,,,,,5,5.50,,
08006309,5,4.50,2,,,,4.75,6.75,8.50,Tiếng Anh
08000377,7.60,7,4.80,,,,8.50,8.25,9.50,Tiếng Anh
08005175,4.60,6.25,3,,,,4.50,6,8.50,Tiếng Anh
08000727,4,5.50,2.20,,,,2.50,4.75,7.25,Tiếng Anh
08001835,9.20,7,6.40,7,7.50,4.50,,,,Tiếng Anh
08003808,8,7,5.60,,,,,,,Tiếng Anh
08005525,7.20,5,5,,,,6,7.75,9,Tiếng Anh
08005030,3.60,4.75,3.20,,,,7.50,7.75,9.50,Tiếng Anh
08000232,7.20,5,5,5.50,4.75,5.75,,,,Tiếng Anh
08005460,7.80,7.50,4.20,,,,7.50,8,9.75,Tiếng Anh
08000398,6.40,7,2.80,3,4,5.25,,,,Tiếng Anh
08000662,5.20,7.25,,,,,3.50,4.75,,
08001970,6.20,5.75,3.60,,,,4.50,6.50,8.25,Tiếng Anh
08004621,5.40,5.75,2.60,,,,4,7.25,7.25,Tiếng Trung
08005933,8.40,8.50,8,,,,6.75,7.25,9,Tiếng Anh
08001423,5.80,7.50,3,,,,5.25,6,7,Tiếng Anh
08004271,7.60,8.25,5.80,,,,5.75,8,8.25,Tiếng Anh
08001589,6.80,6.75,3.80,,,,6.50,6.75,8.50,Tiếng Anh
08001073,8.20,7.50,5.80,,,,7,7.75,8.50,Tiếng Anh
08005899,4.40,6.50,3.40,,,,3.75,7.50,7.75,Tiếng Anh
08005749,5.40,7.25,2.80,,,,5,6.50,9,Tiếng Anh
08002576,5.40,4.25,2.80,,,,4.25,5.50,6.25,Tiếng Anh
08005319,7.20,6.75,4.80,,,,5.50,8.25,9,Tiếng Anh
08002126,4,4.75,3.80,,,,3.25,6.25,9,Tiếng Anh
08006165,5.60,7.25,,,,,6.25,7.25,,
08004158,4,5.75,,,,,6,6,,
08003367,8,6.50,2.20,7,5.50,2.75,,,,Tiếng Anh
08004508,4.20,6.75,3.80,,,,4.50,6.50,8.50,Tiếng Anh
08000818,6.80,5,3.40,,,,6.25,6.75,7.25,Tiếng Anh
08002825,8.20,8,7.60,,,,5.75,7.75,8.50,Tiếng Anh
08003737,8,6.50,4.80,,,,7.50,7.50,8.50,Tiếng Anh
08003222,5,6.75,3.40,,,,5.50,8,7.50,Tiếng Anh
08006020,5.40,6,3.20,,,,4.50,7,7.75,Tiếng Anh
08002960,7.80,6.25,4,6.75,7.50,7,,,,Tiếng Anh
08003672,6.60,8,4.40,,,,4.25,7.50,8.75,Tiếng Anh
08003388,7.80,8.50,5.80,,,,4.75,7.50,7.25,Tiếng Anh
08002433,5.60,5.75,2.60,,,,7,5.50,8,Tiếng Anh
08002063,5.40,5,3,,,,3.75,5.75,8,Tiếng Anh
08002599,5.60,8,3.80,,,,4.25,6.50,7.75,Tiếng Anh
08002274,5,6.50,2.40,,,,7,7.25,9.25,Tiếng Anh
08000249,8,8,5.60,4.25,5.25,4,,,,Tiếng Anh
08002624,7.60,7.75,5.80,,,,6.25,7.50,7.75,Tiếng Anh
08000619,7.80,5.50,2.80,,,,5.25,7.75,8.75,Tiếng Anh
08003936,,6.50,,,,,8.75,7.75,,
08005948,3.60,4.75,2.80,,,,3,7,9.25,Tiếng Anh
08001458,4.40,4.50,3,,,,2.25,5.25,7.50,Tiếng Anh
08003465,6.60,,3.40,5,,,,,,Tiếng Anh
08006237,7.60,7,4,,,,6.75,8.50,9.50,Tiếng Anh
08001008,4.20,6.25,3.60,,,,4.75,6.75,8.50,Tiếng Anh
08003035,4.80,6.75,,,,,9.25,,,
08003520,8.20,7.75,3.40,,,,3.25,5.50,9,Tiếng Trung
08003170,7.20,6,3.40,4,5.50,4.75,,,,Tiếng Anh
08006372,6.60,6,2.60,,,,4.75,8,9.50,Tiếng Anh
08002331,8.40,5.75,8.20,7.25,8.75,6.50,,,,Tiếng Anh
08002761,9,6,3.40,7.25,8.25,6.25,,,,Tiếng Anh
08003873,3.80,6.75,3,,,,5,5,7.50,Tiếng Anh
08003259,5.20,5.25,3.80,4.25,3.50,4.25,,,,Tiếng Anh
08001264,6.40,5.75,5,,,,2.75,5.75,8.25,Tiếng Anh
08004066,3,6.50,,,,,5.50,7.50,,
08000926,7.40,7.75,5.40,8.75,7.25,6.75,,,,Tiếng Anh
08003609,7,6.25,2.80,,,,5.25,7,8.75,Tiếng Anh
08001634,6.60,6.50,5.40,,,,6.25,8,8.75,Tiếng Anh
08004436,5.60,5.75,,,,,3,6.50,,
08000475,7.80,8.25,5.20,,,,9,8.75,8,Tiếng Anh
08002448,6,6.25,4,,,,3.50,5.25,7.75,Tiếng Anh
08004965,4,6.75,3,,,,3.25,5.25,8,Tiếng Anh
08005677,4.60,6.50,2.20,,,,4,5.50,8,Tiếng Anh
08000025,8.40,7.75,4.40,6.25,6.75,5,,,,Tiếng Anh
08002018,6.20,6,3,,,,5,7.50,9.25,Tiếng Anh
08005227,7.60,7.75,4.20,8,6.25,5.50,,,,Tiếng Anh
08004820,5.20,6.75,2.40,,,,6.75,6.50,8.75,Tiếng Anh
08005732,6.40,6.50,2.80,,,,4.25,6.25,8.25,Tiếng Anh
08000530,5.40,6.25,3.80,,,,5.75,6.25,9,Tiếng Trung
08005362,6.20,6,3.40,,,,5.25,7,9.50,Tiếng Anh
08000160,8,6.50,4.20,6.75,7,4.25,,,,Tiếng Anh
08005698,5.80,6.50,3,,,,7.25,7,9,Tiếng Anh
08004123,5.60,5,,,,,4.25,6.25,,
08001321,5.60,4.50,,,,,2.75,6.75,,
08004573,4.20,6.75,4,,,,5.25,6.50,8.50,Tiếng Anh
08000863,8,4.50,3.40,7,7.50,2.25,,,,Tiếng Anh
08001771,2.60,4.75,2.40,,,,3,6.75,7.75,Tiếng Anh
08004089,9,8.50,8.60,,,,10,8.25,8.25,Tiếng Anh
08003062,5.40,6.75,,,,,5.50,,,
08003598,8.60,8,9,,,,8.25,7.75,9,Tiếng Anh
08006260,8,5,2.60,,,,10,8.75,9.75,Tiếng Anh
08003432,2.20,5.17,,,,,5,,,
08002673,7.60,6.50,8,,,,5.75,7.25,8.50,Tiếng Anh
08003961,8.80,8.25,6,7,8.25,7.75,,,,Tiếng Anh
08002389,5.80,7,2,,,,6.25,7.50,9,Tiếng Anh
08002223,5.80,6.50,3.40,,,,9.25,8.25,9,Tiếng Anh
08005509,5,5.50,5,,,,2.25,5.50,6,Tiếng Anh
08002736,5,6.25,2.40,,,,4,7,8.50,Tiếng Anh
08001819,6,6.50,4.40,,,,5.75,6.50,8.75,Tiếng Anh
08003824,7,7.75,4.60,6.75,8.25,5.50,,,,Tiếng Anh
08005159,6.20,6.50,,,,,5,6,,
08002366,7.40,7,4.20,,,,5,7.50,9,Tiếng Anh
08004318,8.40,7.50,9.40,8.50,5.25,6,,,,Tiếng Anh
08006325,5.40,5.50,2.20,,,,4.50,7.25,7.75,Tiếng Anh
08003127,7.20,7.75,,,,,7,6.50,7.75,
08004748,3,5.75,2.40,,,,3,6.50,8,Tiếng Anh
08003577,7.60,6.50,9.20,5.75,6.75,6.50,,,,Tiếng Anh
08005270,6,5.75,2.60,,,,4,5,8.25,Tiếng Anh
08000588,7,7.50,5.20,,,,8.75,8.75,9.50,Tiếng Anh
08004898,7.20,7,5.40,,,,4.75,6,9.50,Tiếng Anh
08000072,3.60,5.50,2.40,,,,2.25,6.50,8.25,Tiếng Anh
08004932,7.60,5.75,3.20,,,,6.75,7.75,9.25,Tiếng Anh
08005620,7,7.25,2.40,,,,3.50,6,9,Tiếng Anh
08000422,6.20,4.75,2.60,,,,4.50,6.75,7.50,Tiếng Anh
08004461,5.40,5,5.20,,,,5.50,7,9.25,Tiếng Trung
08001399,6,8.50,3.80,,,,5.75,6.50,8.25,Tiếng Anh
08000971,5.80,6.75,4,,,,5.25,6.75,8.25,Tiếng Anh
08001663,6.20,6.50,4.80,,,,7.25,7,9.25,Tiếng Anh
08004031,8.60,7,7.40,8,3.50,4.75,,,,Tiếng Anh
08001233,4.20,6.75,2.60,,,,4.25,5.75,8.25,Tiếng Anh
08000834,4.60,3.50,4.20,,,,4,4.75,6.50,Tiếng Anh
08002809,7.80,5.50,6.40,6.75,4.75,5.50,,,,Tiếng Anh
08001726,7.40,6.75,4.20,6.75,7.25,7.75,,,,Tiếng Anh
08004524,4.80,5.25,2.80,,,,4,5.50,7.50,Tiếng Anh
08001376,5.80,5.50,2.60,,,,4.75,6.25,7.75,Tiếng Anh
08006149,6.60,7,3.20,,,,5,6.75,8.25,Tiếng Anh
08004174,4,6.50,,,,,4.25,7,,
08000137,4.20,4.75,3,,,,3.50,6.75,8,Tiếng Anh
08005335,5.20,5.75,3.40,,,,4,8,8.75,Tiếng Anh
08000567,6.20,6,3.80,,,,5.25,6.75,9.50,Tiếng Anh
08004877,5.20,6,3.40,,,,5.25,6.75,8.75,Tiếng Anh
08005765,6.80,8,4.60,,,,6.75,8.25,9.25,Tiếng Anh
08000208,4.80,5,2.60,,,,2.75,4,6.25,Tiếng Anh
08002235,5.20,5.75,3.40,,,,4.50,6,8,Tiếng Anh
08003977,7.20,7,,,,,3.75,5.25,,
08000658,4.60,7.50,3.40,,,,5.50,7.75,8.50,Tiếng Trung
08002665,7.40,5.75,7.60,7.25,6.50,5.25,,,,Tiếng Anh
08005909,5.40,6.50,1.40,,,,4.25,7.75,8.25,Tiếng Anh
08003424,6.40,7.50,3,,,,4.25,7.25,8.25,Tiếng Anh
08001419,4.20,5.25,1.60,,,,3.25,2.25,5.50,Tiếng Anh
08006276,9.40,8.75,5,8.50,7.75,6.75,,,,Tiếng Anh
08003074,8,6.25,4.20,6.75,7.50,6.75,,,,Tiếng Anh
08001049,8.80,6.75,4.40,8.50,8.25,6.50,,,,Tiếng Anh
08006299,5,6.50,3.40,,,,5.75,6.75,8.25,Tiếng Anh
08003561,6,6.50,3.40,,,,3.25,6.75,7.75,Tiếng Anh
08003131,6.80,6.75,3,6.50,5.75,6,,,,Tiếng Anh
08006333,7,7.25,2.60,,,,4,7,8,Tiếng Anh
08002370,2.60,4.75,,,,,4.25,5.50,,
08003998,5.80,5,,,,,3.75,5.50,,
08003832,7.60,5.50,4.60,,,,4.50,6.50,6.75,Tiếng Anh
08002720,9.40,7,4.40,7.75,8.75,5.25,,,,Tiếng Anh
08001225,6.80,7.25,4.80,,,,5.75,7,9,Tiếng Anh
08003218,6,6.75,3,,,,3,8,8.75,Tiếng Anh
08004027,8.40,6,6.80,8,5,6,,,,Tiếng Anh
08001675,6.80,7.50,4.20,,,,6.50,6.25,7.75,Tiếng Anh
08003648,2.60,,,2.75,2.75,,,,,
08000967,4,5.75,3.60,,,,4.75,6.50,8.75,Tiếng Anh
08004477,3.40,5.50,2.20,,,,4.50,5.50,6.50,Tiếng Anh
08002409,5.20,5.75,2.40,,,,4.75,6.75,7,Tiếng Anh
08000434,6.40,6,3.80,,,,5.75,6,8.75,Tiếng Anh
08005636,5.40,7.25,3.40,,,,4.50,6.75,8.25,Tiếng Anh
08004924,6.80,5.25,3.20,,,,5.50,6.50,8,Tiếng Anh
08002059,2.60,4.25,2.80,,,,4.75,4.75,5.75,Tiếng Anh
08000064,5.20,6.25,2.80,,,,5.25,6.75,8.25,Tiếng Anh
08005266,3.40,3.25,,,,,4,6.50,,
08005773,5,5,1.80,,,,3,3.75,7.50,Tiếng Anh
08004861,5,7,4,,,,7,6.25,7.25,Tiếng Trung
08000571,3.60,5.75,1.80,,,,4.75,7.75,8,Tiếng Anh
08005289,6.40,5.75,3,,,,4.50,8.75,8.25,Tiếng Anh
08005323,4.80,5.50,2.40,,,,3.50,5.75,6.50,Tiếng Anh
08000121,6.20,8.50,5.20,,,,6.75,8.75,8.50,Tiếng Anh
08004162,7.60,7.25,7.60,4.50,7.75,8.25,,,,Tiếng Anh
08000988,3.80,4,2.40,,,,4,4.50,7.75,Tiếng Anh
08001360,4.40,4.25,,,,,3,7.75,,
08004498,1.60,3.50,,,,,4,5,,
08004532,7.20,7.50,4.60,,,,7.75,8.25,9.50,Tiếng Anh
08001730,7.80,5.50,4,,,,6,7,9,Tiếng Anh
08000822,6,7.25,5.40,,,,4.25,7,9.50,Tiếng Anh
08003023,7.80,7,6,7.25,4,6.25,,,,Tiếng Anh
08006221,6.80,7.50,4,,,,5,7,9.25,Tiếng Anh
08003473,5.60,6,3.60,4.25,6,6,,,,Tiếng Anh
08003189,5.80,6.50,2.60,,,,2.25,7,9.25,Tiếng Anh
08003920,8.80,5.75,3.40,8,8,7.75,,,,Tiếng Anh
08002632,3.60,7,2.40,,,,4.75,7,8,Tiếng Anh
08002262,6.40,6,3.80,,,,4.25,6.50,9.25,Tiếng Anh
08002798,9,5.50,3.60,7.25,8.50,8.50,,,,Tiếng Anh
08005548,6,3.75,3.40,,,,4.25,5.75,5.75,Tiếng Anh
08003865,7.20,7.50,5.20,,,,,,,Tiếng Anh
08001858,6,8,2.80,,,,3.50,8,8,Tiếng Anh
08002777,8.20,8.75,7.20,,,,6.50,8,9.50,Tiếng Anh
08005118,8.60,8.25,4.80,7.25,5.50,5,,,,Tiếng Anh
08002327,4,4.75,2.80,,,,4.50,6,9,Tiếng Anh
08006364,7.80,6.75,4.80,8,7.50,6.75,,,,Tiếng Anh
08004359,6.20,6.25,,,,,7.25,7,,
08003166,5.20,5.75,3,,,,3.75,5.75,7.75,Tiếng Anh
08004709,5.80,6.25,3.40,,,,6.50,6.25,9,Tiếng Anh
08003536,5.20,6.25,2.40,,,,9.25,8.50,8.50,Tiếng Anh
08005231,3.80,5,,,,,3.50,5,,
08000033,7.80,8.25,4.60,4,3.75,4.75,,,,Tiếng Anh
08005661,4,6.50,2.40,,,,4,6,6.75,Tiếng Anh
08000199,4.20,4.50,3,,,,5.50,7,7.50,Tiếng Anh
08004973,5.20,2.50,,,,,4.25,4.50,,
08000463,5,6.25,3,,,,3.25,7,8.50,Tiếng Anh
08004420,7.80,6,,,,,4.25,7.25,,
08001622,6.40,6.25,3.40,,,,5,7.75,8.75,Tiếng Anh
08000930,6.40,5.25,3.60,,,,6.75,6.75,8.75,Tiếng Anh
08004070,8.20,7,9.40,,,,7.75,8.75,,Tiếng Trung
08001788,7.60,6.75,3,7.25,6.50,6,,,,Tiếng Anh
08001272,7,5.75,2.20,,,,4.75,7,8.75,Tiếng Anh
08001767,6.20,6,2.40,,,,6.75,7.75,8.75,Tiếng Anh
08002848,6.60,8,7.60,,,,5.25,6,8.25,Tiếng Trung
08000875,5.80,5.50,2.40,,,,4,7.50,9.50,Tiếng Anh
08004565,4.40,5.50,2.80,,,,4.25,5.75,7.50,Tiếng Anh
08001337,6.80,7.25,4.20,6.25,6.25,6.50,,,,Tiếng Anh
08004135,9.20,8.50,4.80,5.50,9,9,,,,Tiếng Anh
08006108,7.40,6.50,,,,,7.50,8,,
08000176,4.80,4.75,2.60,,,,4.50,7,7.75,Tiếng Anh
08005374,3.20,5.50,2.80,,,,3.75,5.75,5.50,Tiếng Anh
08000526,8.60,7.25,4,7.75,7.75,8.75,,,,Tiếng Anh
08005724,7.40,6.50,8.40,6,6.75,6.50,,,,Tiếng Anh
08004836,2.80,6,2.80,,,,3,5,6.25,Tiếng Anh
08002096,5.80,7.50,3.60,,,,4.25,8,9.25,Tiếng Anh
08005753,6.40,5.75,3.60,,,,8,8,8.75,Tiếng Anh
08004841,6.60,7.50,3.20,,,,5.25,8,7.50,Tiếng Anh
08000551,4.80,6.50,1.80,,,,4.75,4,8.75,Tiếng Anh
08005303,6.20,5.50,3,,,,5.25,7.25,8.50,Tiếng Anh
08000101,7.40,6.50,4.40,,,,5.50,6.75,8,Tiếng Anh
08004142,8.80,8,7,,,,6.50,7.75,9.25,Tiếng Anh
08003687,6.80,6.75,5.20,,,,3.25,5.25,8.25,Tiếng Anh
08002995,8.60,8,6.80,,,,6.75,7.50,8.50,Tiếng Anh
08001340,7.20,7.25,5.60,,,,8.25,8.50,9,Tiếng Anh
08004512,6.40,6.75,3.20,,,,3.25,6.25,7.50,Tiếng Anh
08001710,7,7,5,,,,5.50,7.75,8.50,Tiếng Anh
08000802,9.20,8.50,5.60,8.75,4.75,3.50,,,,Tiếng Anh
08003238,6.20,5.50,3.40,,,,4.25,6.50,7.25,Tiếng Anh
08001205,4,4.75,3.80,,,,3.75,6.25,6.75,Tiếng Anh
08004007,3.20,5.25,,,,,3.75,6.25,,
08006190,5.20,6,2.60,,,,5.75,7.50,7.50,Tiếng Anh
08003668,5.60,7.25,1.80,4.50,6,6.75,,,,Tiếng Anh
08001655,6,3.50,3.80,,,,4.25,6.25,8.50,Tiếng Anh
08000947,6.60,7.50,4.80,,,,4.50,7.50,9.50,Tiếng Anh
08003392,6.20,6,3.20,,,,3.75,6,8.75,Tiếng Anh
08004457,8.20,8,4.80,,,,5.25,7.50,9.25,Tiếng Anh
08000414,5.80,6.25,2.60,3.50,5.50,5,,,,Tiếng Anh
08002429,7.20,7.75,4,,,,6.50,7.50,9,Tiếng Anh
08005616,7.60,7.50,2.60,,,,9,8,9.25,Tiếng Anh
08004904,5,5.50,2.60,,,,4.25,5.75,6.75,Tiếng Anh
08000044,7.20,7.50,3.80,,,,9.25,8,9.50,Tiếng Anh
08002079,2,4,,,,,3,3,,
08005246,3.20,5,,,,,2.50,4.25,,
08002583,4.60,6.25,2.60,,,,6,6,8.75,Tiếng Anh
08003541,7.40,6,2.80,4.50,5.25,5,,,,Tiếng Anh
08004284,7.20,6.75,,,,,8,8.50,,
08001086,8,7.75,4.80,,,,8.50,8.50,8.75,Tiếng Anh
08003111,7.40,6.25,3.60,,,,7,8.25,8.75,Tiếng Anh
08006313,3.80,5,3,,,,5.50,6,7.25,Tiếng Anh
08005495,4.60,5.75,3,,,,4,6.25,7,Tiếng Anh
08002350,7.20,5.75,4,,,,7.50,7.25,9.50,Tiếng Anh
