Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
40012772,5.80,6.33,5.40,,,,6.50,7.75,8.25,Tiếng Anh
40013860,8.80,5.25,3,8,8.50,5.50,,,,Tiếng Anh
40009094,7.60,6.25,5.60,,,,4.25,7,8,Tiếng Anh
40012288,4.40,5.50,2.40,,,,3.75,5.50,7,Tiếng Anh
40017570,7.8,8.75,8.6,,,,5,6.5,9.75,Tiếng Anh
40007989,3,4.50,3.20,,,,5.50,7,7.50,Tiếng Anh
40018685,6.8,6.75,4.2,,,,6.5,7,8,Tiếng Anh
40003163,6.40,7,1.80,,,,3.25,7.75,8.25,Tiếng Anh
40007823,7.80,6.50,4.40,7.25,7.50,6.25,,,,Tiếng Anh
40006731,6,4,3.20,5.25,5,4.75,,,,Tiếng Anh
40012322,8.40,7.75,6,,,,6.25,8.25,9.50,Tiếng Anh
40017120,3.8,7,3.2,,,,5,6.75,7.75,Tiếng Anh
40003533,8.20,7.75,4.60,,,,9.25,8.50,9,Tiếng Anh
40002288,7.80,7,6.80,,,,7.75,8,8.50,Tiếng Anh
40007570,8.40,6,4.20,3,8.75,7.25,,,,Tiếng Anh
40013163,4,3.25,,,,,2.50,,,
40009997,5.40,5.25,2.60,,,,4.75,6.50,7.25,Tiếng Anh
40017989,9.4,7.75,6,6.25,8.75,8.5,,,,Tiếng Anh
40008685,6.60,6.25,2.80,,,,3.75,5.50,7.75,Tiếng Anh
40013499,6.40,5.50,2.60,,,,2.25,5.50,8,Tiếng Anh
40016361,9,6.5,6.2,7.75,9,5.5,,,,Tiếng Anh
40019094,4.2,4.25,2.4,,,,3.25,4.75,6.25,Tiếng Anh
40003860,4,6.25,3,,,,6.25,7.75,8.25,Tiếng Anh
40002772,6.80,6.50,3.60,4.50,7.25,3.50,,,,Tiếng Anh
40007120,5.40,5,2.20,,,,4.50,7.25,7.50,Tiếng Anh
40013533,7.60,7.50,5,,,,5.25,6.25,8.75,Tiếng Anh
40016731,9,8,8.4,5.25,5.5,7.75,,,,Tiếng Nhật
40017823,8.8,9,9.2,,,,7,8.75,8.75,Tiếng Anh
40002322,7,6.75,4.20,,,,5.50,7.25,8.75,Tiếng Anh
40014219,8.4,4.75,7.4,7.75,4.75,4.25,,,,Tiếng Anh
40016224,9.6,6.5,4.8,7.25,9.25,5.5,,,,Tiếng Anh
40001918,7,6.25,2.40,,,,3.75,5.75,9,Tiếng Anh
40003925,6,6,3,,,,3.75,6.25,9,Tiếng Anh
40002637,7.60,7,3.40,,,,8.25,7.25,8.75,Tiếng Anh
40007435,5.60,4.50,2,4.50,1.50,3.50,,,,Tiếng Anh
40005408,1,3,,,,,3,4.75,,
40013026,4.60,3.50,,,,,3.75,5.25,,
40014649,2.8,4.5,,,,,4,7,,
40009978,5.20,5,2.20,,,,5,6.75,7,Tiếng Anh
40016674,9,,,,8,8.5,,,,
40017966,9,8,4,5,8,5.25,,,,Tiếng Anh
40002267,7.20,5.75,4.20,,,,8,7.25,7.50,Tiếng Anh
40007065,7.80,4.75,4.20,5.25,6.25,5,,,,Tiếng Anh
40005058,7.60,6.75,4.20,7.25,6.50,4,,,,Tiếng Anh
40008390,9.40,7.25,5.60,7.50,9,7,,,,Tiếng Anh
40013476,4.20,6.25,3.20,,,,4.25,6.50,6.75,Tiếng Anh
40017435,9.6,6.25,7.2,8.75,9.25,5.25,,,,Tiếng Anh
40015408,6.4,,,4.75,4.75,,,,,
40003026,6.20,6.75,3.80,2.75,4.75,4,,,,Tiếng Anh
40004219,6,5.50,3.60,,,,6.50,7,9.50,Tiếng Anh
40006224,8,6.50,6.20,,,,4.50,7.25,8.25,Tiếng Anh
40012637,6.40,5.25,2.40,,,,4.25,5.50,7.25,Tiếng Anh
40011918,6.20,4,2.60,7.25,6.25,5.50,,,,Tiếng Anh
40013925,4.40,5.50,3.20,,,,7.25,6.50,6.75,Tiếng Anh
40017065,7,5.75,3.6,,,,3.75,7.25,7.25,Tiếng Anh
40015058,2.8,5.75,3.8,,,,5.5,6,7.75,Tiếng Anh
40003476,7.40,5.75,4,,,,3.75,7.50,8,Tiếng Anh
40018390,9,7,6,7.5,7.75,7.25,,,,Tiếng Anh
40007966,9,,6.60,8.75,9.25,4.50,,,,Tiếng Anh
40004649,5.60,7.50,3.40,,,,6.25,6.25,9.50,Tiếng Anh
40006674,5.20,4.50,3.20,,,,5.50,6,6.75,Tiếng Anh
40009581,8.80,5.75,4.80,2.75,8.75,8,,,,Tiếng Anh
40012267,4.60,5.75,2.60,,,,3.25,5.50,6.50,Tiếng Anh
40010574,5.60,5.50,3.20,,,,5.25,6.75,7.75,Tiếng Anh
40012549,6.20,6,4.60,4.25,7.25,3.75,,,,Tiếng Anh
40004167,6,4.25,,5.75,4.25,5.75,,,,
40018144,7.4,6,3.8,,,,7.5,7.25,8.75,Tiếng Anh
40003358,5.40,6.50,3.40,,,,4.25,7.25,8.25,Tiếng Anh
40001365,3.40,4.50,3,,,,5.25,7.50,8.25,Tiếng Anh
40009755,8,6.25,4.60,6.75,8.25,4.75,,,,Tiếng Anh
40016859,8.2,6.25,4.8,,,,8,7.25,8.5,Tiếng Anh
40014864,4,3.75,,,,,5.5,7.25,,
40015776,8.8,8.75,8.6,,,,8.75,9.25,9.75,Tiếng Anh
40008847,6.60,5.75,2.20,,,,3.75,6,8.25,Tiếng Anh
40010124,8,8,7,,,,5.50,8.25,7.50,Tiếng Anh
40012119,8.40,5.50,4.60,7.25,8,7.25,,,,Tiếng Anh
40018514,5.6,5,3.8,,,,3.25,6,5.75,Tiếng Anh
40004537,7.60,6,9.20,8.50,4.25,4,,,,Tiếng Anh
40003708,9,6.25,5.40,8.25,8.25,6.25,,,,Tiếng Anh
40001735,6.80,7.75,3.20,6.75,5.75,7.25,,,,Tiếng Anh
40000827,8.40,6.25,4,7.25,7.25,5.50,,,,Tiếng Anh
40015326,8,8,6.2,,,,6,8.25,9.5,Tiếng Anh
40009305,5.60,3.75,2.80,,,,4.50,5.50,8.75,Tiếng Anh
40013358,5.40,4.25,2.80,,,,3.75,7,9,Tiếng Anh
40011365,3,5.75,3.60,,,,4,6.25,6,Tiếng Anh
40005776,6.20,7.25,3.80,5.25,3.75,3.75,,,,Tiếng Anh
40018847,9.6,7.25,9.4,,,,8.5,7.75,9.5,Tiếng Anh
40006859,6.40,5.50,2.80,5.50,4.75,4.50,,,,Tiếng Anh
40004864,4.20,5.50,,,,,5,5.75,,
40000574,6,6.75,2.60,,,,5,6,8.50,Tiếng Anh
40002549,7.40,7.25,2.60,5,2.75,4.25,,,,Tiếng Anh
40008144,2,4.25,,,,,2.50,3.50,,
40014167,7.4,8,8.2,,,,3.75,5.75,7.5,Tiếng Anh
40010827,7,7.25,3.60,,,,4,6,7.25,Tiếng Anh
40013708,7.40,5.75,2.80,,,,8,6.75,9,Tiếng Anh
40011735,7,6.25,4.60,,,,6.25,8.25,7.75,Tiếng Anh
40019305,8,6.5,7.2,6,6.5,5,,,,Tiếng Anh
40005326,3,2.50,2.60,,,,1.75,5,7,Tiếng Anh
40000124,6.40,6.75,5.40,,,,5.75,6.50,8.75,Tiếng Anh
40002119,6,6.25,,,,,4.75,,,
40014537,8,7.5,3.2,4.5,4.75,4,,,,Tiếng Anh
40008514,4.80,6,3,,,,4.75,6.50,7.25,Tiếng Anh
40000431,6.60,5,3.60,,,,3.75,5.75,7.75,Tiếng Anh
40008001,8,3.75,3.60,5.25,7,3.50,,,,Tiếng Anh
40014022,9,6,7.60,8.25,5,5,,,,Tiếng Anh
40011220,5.20,6,3.60,,,,6,6,7,Tiếng Anh
40018902,4.2,4.5,8.4,,,,5,6.25,8.75,Tiếng Anh
40005633,6.20,5.75,2.60,,,,3.25,5.50,5.75,Tiếng Anh
40004921,,7.75,,,,,7.50,6.50,,
40000061,4.60,3.50,1.80,,,,3.75,4.25,5,Tiếng Anh
40005799,4.80,4,1.80,,,,4.50,6.25,7.50,Tiếng Anh
40014472,9.4,5.5,6.8,7,3.75,5.25,,,,Tiếng Anh
40008451,9.20,7,5.20,8.25,8,6.50,,,,Tiếng Anh
40010962,7.40,,7.60,8.25,,,,,,Tiếng Anh
40011670,4,6.75,2,,,,4.75,6.75,7,Tiếng Anh
40014188,8.6,8,8.2,5.5,7.75,8,,,,Tiếng Anh
40019240,7.4,6.75,7,6.75,7.5,6,,,,Tiếng Anh
40005263,4,4,1.80,,,,4.25,7.25,7.25,Tiếng Anh
40001220,3,5,2.20,,,,4.25,6.50,7.25,Tiếng Anh
40014921,9,7.25,9.6,7.25,4,7.25,,,,Tiếng Anh
40009610,5.60,4.75,3.40,,,,5.75,8.25,6.50,Tiếng Anh
40008902,5.20,6.50,4,,,,5.50,7.75,7.75,Tiếng Anh
40015633,9.8,7.5,9.6,8.75,5.75,5.75,,,,Tiếng Anh
40010431,9,6.50,6,8.50,8.50,6.50,,,,Tiếng Anh
40004022,3.60,5,,,,,3.75,8,,
40018001,8.8,6.25,5.6,3.25,7.75,8.5,,,,Tiếng Anh
40001670,3.40,3.25,,,,,5.75,4,,
40004188,5.20,5.75,3,,,,5.25,7,7.50,Tiếng Anh
40000962,6,5.25,3.40,,,,8,6.25,8.75,Tiếng Anh
40015263,7.2,6.75,1.6,,,,2.75,6.5,9,Tiếng Anh
40009240,9.20,6.25,8.40,9,9.25,5.75,,,,Tiếng Anh
40010061,7.60,6.50,3,7.25,5.75,3.75,,,,Tiếng Anh
40015799,4.8,6,3.2,,,,3.5,6,8.5,Tiếng Anh
40018451,6,6.25,1.8,,,,5,5.5,8,Tiếng Anh
40004472,7.60,7.50,4.40,,,,7,7.25,7.75,Tiếng Anh
40016766,8.6,7.5,8.8,9,5.5,6,,,,Tiếng Anh
40008778,8.60,6.50,5,7,7,7.25,,,,Tiếng Anh
40017874,7.8,7,6,,,,7.5,7.75,10,Tiếng Anh
40015849,4.8,6,2.8,,,,4,6.25,7.5,Tiếng Anh
40002375,7.20,6.75,3,,,,5,7.75,9.50,Tiếng Anh
40000348,6.20,3,5.40,,,,4.75,8.25,7.25,Tiếng Anh
40019169,8.2,7.75,4,6.75,7.75,4.75,,,,Tiếng Anh
40007177,8.80,6.50,3.60,7.75,7.50,4.75,,,,Tiếng Anh
40008282,7.40,6.25,3.20,,,,4,5.50,4.50,Tiếng Anh
40011559,6.40,5.75,1.60,,,,5,4.50,7.50,Tiếng Anh
40013564,5.80,4.50,4,3,3.75,3.75,,,,Tiếng Anh
40008328,6.40,6,3.40,,,,3.25,6.75,6.75,Tiếng Anh
40016336,8.8,7,4,6,7,6.75,,,,Tiếng Anh
40003837,7,5.50,3.80,6.25,4,5.25,,,,Tiếng Anh
40002725,9.20,5.50,3.80,7.75,8.25,3.25,,,,Tiếng Anh
40000718,6.40,6,4.40,,,,5.25,7.25,7.25,Tiếng Anh
40007527,6.40,5,3,,,,5.50,8,9,Tiếng Anh
40011109,6.40,7.75,4.80,,,,5.25,7,8,Tiếng Anh
40013134,9,,,8.50,8.25,,,,,
40017177,9,8,6,7.25,8,5.25,,,,Tiếng Anh
40009169,4.60,6,4,6.75,4.25,3,,,,Tiếng Anh
40001559,2.20,3.75,,,,,3.50,2.50,,
40003564,7,6.75,4.20,,,,5.50,6.75,9.50,Tiếng Anh
40018282,8.8,6.25,4.8,8,3,6,,,,Tiếng Anh
40018778,8.6,6.75,6.2,6,8.25,5,,,,Tiếng Anh
40007874,8,6.75,7.20,,,,5.75,9,8.50,Tiếng Anh
40005849,3,4.25,3.40,,,,5,7.25,8,Tiếng Anh
40006766,8.60,7,4.60,,,,8,9,8.25,Tiếng Anh
40009493,7,6,4.60,,,,7,7.75,9.25,Tiếng Anh
40012375,7.20,5,5,5.50,6.75,5.25,,,,Tiếng Anh
40010348,3.40,3,2.80,,,,3,5.50,5.75,Tiếng Anh
40009539,7,6.25,4.20,,,,4,6.75,7.50,Tiếng Anh
40017527,7.4,7,6.6,,,,7.25,8,9.75,Tiếng Anh
40001109,3.80,7,2.80,,,,2.75,7.25,6.75,Tiếng Anh
40003134,4.60,6,3,3.25,5,3.75,,,,Tiếng Anh
40006336,7.60,7.50,5.60,3.25,4.50,3.50,,,,Tiếng Anh
40018328,9.6,5.75,7.6,8.5,4.25,5,,,,Tiếng Anh
40012725,6,,,4,4.50,,,,,
40010718,7.60,8.25,7.80,4,8.25,5.25,,,,Tiếng Anh
40013837,7.60,6.50,5.60,,,,2.25,7.75,8,Tiếng Anh
40007931,6,6.75,5.20,,,,5.75,7.75,9,Tiếng Anh
40006623,7.20,3.50,2,5.50,3.75,4.50,,,,Tiếng Anh
40012230,7.80,7,4.20,7.75,7.75,5,,,,Tiếng Anh
40017032,7.6,6.5,7,,,,5.25,7.25,8.75,Tiếng Anh
40003421,6.60,6.25,3.40,,,,4,7.25,8.50,Tiếng Anh
40006273,8.20,8,6,5.50,7.75,4.75,,,,Tiếng Anh
40017198,9,8.25,8,8.75,5.25,5,,,,Tiếng Anh
40012660,7.40,6.75,5,5.25,6.25,4.50,,,,Tiếng Anh
40013972,4.20,4.50,2.20,,,,4,6.25,7.50,Tiếng Anh
40009186,5.80,4.75,2,,,,2.75,5.75,6,Tiếng Anh
40017462,7.6,5.75,4.8,6.5,7.25,3.5,,,,Tiếng Anh
40018797,7.8,7.75,4.6,,,,6.25,8,9.5,Tiếng Anh
40006789,6.40,6.50,5.40,,,,6.50,7,8.25,Tiếng Anh
40003071,5.60,5.75,3.40,,,,6.25,7.75,8.50,Tiếng Anh
40007032,1.40,1.75,3.40,,,,4.25,2,5.75,Tiếng Anh
40013421,2.80,3,3.20,,,,4.25,6,6.25,Tiếng Anh
40016623,6,6.5,,5,6.25,3.75,,,,
40017931,8.4,3.75,3.4,6.25,7.75,5,,,,Tiếng Nhật
40002230,8,7.50,5.80,,,,6.50,8.75,8,Tiếng Anh
40007462,6.80,5.75,3.20,,,,4,7.75,7.50,Tiếng Anh
40016789,8.4,7,6.6,,,,6,7.75,8.75,Tiếng Anh
40013071,2.80,4.25,1.40,,,,4.25,6.50,7.75,Tiếng Anh
40009885,8.80,6,6.40,,,,4,7.25,9,Tiếng Anh
40008797,9.60,6,4,8.75,8.50,4.25,,,,Tiếng Anh
40016273,8.8,7.25,4.6,8.25,9,7,,,,Tiếng Anh
40019186,7.2,5.25,5.8,6,6.25,6,,,,Tiếng Anh
40003972,3.40,7,3,,,,5.50,8,8,Tiếng Anh
40007198,3.40,4,3,,,,3.75,5,7.25,Tiếng Anh
40002660,3.40,4.50,,,,,3.25,5,,
40008502,7.20,6.25,4.60,,,,5.25,7,7,Tiếng Anh
40014521,6.8,8,8.4,,,,5.5,6.5,7,Tiếng Anh
40000132,4,4.50,3,,,,6.75,8,8,Tiếng Anh
40005330,5.20,6,4.20,,,,5.50,6.50,7,Tiếng Anh
40019313,6.8,7.75,3.6,4.5,5.5,4.5,,,,Tiếng Anh
40011723,9.40,6.50,4.40,8,8,7.75,,,,Tiếng Anh
40010831,5.20,5.75,2.40,,,,3.25,6,5.50,Tiếng Anh
40014171,7.8,8,7.6,,,,3.25,8,9.25,Tiếng Anh
40011689,4,5.25,2.60,,,,3,7,7.25,Tiếng Anh
40008152,7.40,4.50,4.80,7,7,5.25,,,,Tiếng Anh
40000562,5.20,7.50,3.20,,,,4.50,6.75,7.50,Tiếng Anh
40004872,3.20,3.75,2.20,,,,3,3.75,5.50,Tiếng Anh
40005760,4.20,6.25,3,,,,4.25,4.25,7.50,Tiếng Anh
40000098,7.60,6.50,4.60,,,,3.50,7,8.25,Tiếng Anh
40018851,8,8.25,5,,,,4.25,6.75,8,Tiếng Anh
40011373,7.40,3.25,3,,,,2.50,6.25,8,Tiếng Anh
40009313,8.20,6.25,4,7.50,8.25,3.25,,,,Tiếng Anh
40015330,3.8,2.5,,,,,4.25,,,
40000831,3.60,6.25,4.20,,,,5,6.25,7.75,Tiếng Anh
40001723,5.80,4.50,2.80,,,,7.25,8.25,7.25,Tiếng Anh
40004521,5.80,5.75,3.80,,,,3,4.75,6,Tiếng Anh
40018502,8.2,7.5,8.4,,,,5.75,7,8.75,Tiếng Anh
40010132,5,6,2,,,,2,4.50,8,Tiếng Anh
40015760,6.6,6.75,4.2,,,,7.25,7,8.25,Tiếng Anh
40010098,8,6.25,2.80,8.25,7.25,6.50,,,,Tiếng Anh
40008851,4.60,6.25,3.80,,,,4.50,5.25,7.25,Tiếng Anh
40009743,4.60,4,2.20,,,,7,6.75,8.25,Tiếng Anh
40014872,1.8,3.25,,,,,3,,,
40001373,9.20,6,5.40,7.50,8.50,6,,,,Tiếng Anh
40018152,8.4,8,5.2,8.5,7.75,7.25,,,,Tiếng Anh
40004171,4.60,4.75,,,,,4,4.75,,
40001689,6,5.50,4,,,,5,7.50,9.25,Tiếng Anh
40010562,7.80,5.25,5.20,5.75,7.50,5.25,,,,Tiếng Anh
40004464,7.40,8.50,6.60,,,,7.75,6.75,8.25,Tiếng Anh
40006459,9,5,5.20,8.75,8,8.25,,,,Tiếng Anh
40018447,8.6,7.75,7.2,,,,6,7.25,9.25,Tiếng Anh
40010077,5.80,5.75,1.80,,,,5.75,8,8.75,Tiếng Anh
40009256,6.80,5,3.20,,,,5.25,7,7.25,Tiếng Anh
40017248,6.6,6,3.4,4,7,5.25,,,,Tiếng Anh
40015275,3.2,5,,,,,5.25,,,
40002949,4.80,5,2,,,,4,6.75,7,Tiếng Anh
40000974,4.40,5.50,2.40,,,,2.75,5,6.50,Tiếng Anh
40001666,4.80,4.75,3.60,,,,6,6.50,7.25,Tiếng Anh
40018017,7.8,6.75,7.8,5,7,7.75,,,,Tiếng Anh
40004034,7.80,4.25,,,,,9,7,,
40006009,8,7.75,4.20,7.75,7.75,5.25,,,,Tiếng Anh
40010427,7,5.50,5.80,6.75,4.50,3,,,,Tiếng Anh
40008914,7.20,5.75,4.20,,,,7.25,8.50,8.75,Tiếng Anh
40017618,6.2,7.25,3.2,,,,4.5,8.25,8,Tiếng Anh
40015625,9,8.25,4.2,3.5,8.5,8.75,,,,Tiếng Anh
40014937,8.4,5.5,7.8,5.75,8.25,8.25,,,,Tiếng Anh
40009606,1.60,2.50,,,,,2.25,3.75,,
40001236,3.80,6.25,3.40,,,,5.50,5.75,7.50,Tiếng Anh
40007248,6.80,4.50,3.60,5.50,3,4.25,,,,Tiếng Anh
40005275,7.60,6,3,7,7,5,,,,Tiếng Anh
40019256,9.4,6.25,5.6,8.25,8.25,7,,,,Tiếng Anh
40011666,8.20,6,4.20,5.25,6.25,4.50,,,,Tiếng Anh
40012949,4.60,4,1.60,,,,4.25,5,7.25,Tiếng Anh
40010974,8.20,,,6.75,7.50,5.75,,,,
40008447,5.20,7.75,1.40,,,,4.25,6.25,6.50,Tiếng Anh
40014464,4.2,6,3.6,,,,5,6,7.5,Tiếng Anh
40016459,6.4,5.5,3.2,,,,4.25,5.5,9.5,Tiếng Anh
40000077,5.40,6,3.40,,,,3.50,7,5.50,Tiếng Anh
40004937,6.40,6.75,4,5.75,4.75,4.25,,,,Tiếng Anh
40018914,7.4,6.75,3.8,,,,6,6.75,9.75,Tiếng Anh
40007618,6,4.50,5.20,,,,2.75,5.75,7.75,Tiếng Anh
40005625,2.20,6.50,,,,,3.25,6,,
40011236,6.20,4.25,3.60,,,,4.75,7.75,8.75,Tiếng Anh
40014034,2.2,4.75,2.8,,,,3.5,4.25,7.75,Tiếng Anh
40016009,8.6,,8,,,8,,,,Tiếng Anh
40008017,7.60,6,3,,,,6.50,6.50,7.75,Tiếng Anh
40000427,4.80,5.50,2.20,,,,4.50,6.75,8.50,Tiếng Anh
40013821,3.40,4.50,2.40,,,,4,5.75,6,Tiếng Anh
40012733,3.60,3.75,2.60,,,,5.75,6,5.50,Tiếng Anh
40006320,6.40,5.50,4.20,6.25,5.25,5.50,,,,Tiếng Anh
40003122,6.40,6.50,4.40,,,,5.50,7.75,7.25,Tiếng Anh
40017531,5,4.5,3,,,,1.5,5,6,Tiếng Anh
40012363,2.40,5.42,2.20,,,,6.50,6.50,7.25,Tiếng Anh
40009485,8,6,2.60,,,,5.75,6,7,Tiếng Anh
40003088,7,6.75,3.60,7.25,7,5.50,,,,Tiếng Anh
40006770,8.40,4.75,2.60,3.50,6,5,,,,Tiếng Anh
40007862,5,6,2.20,,,,5.75,5.25,6.25,Tiếng Anh
40018294,8.6,5.75,6,6.75,7.5,5.75,,,,Tiếng Anh
40003572,7.80,5.25,4.20,6.25,6,4.50,,,,Tiếng Anh
40012699,9.40,6.25,4.40,8,8.25,5.75,,,,Tiếng Anh
40017161,8.8,7.5,3.6,5,8.25,7.25,,,,Tiếng Anh
40013122,5.80,5.50,2.60,,,,5.25,6.50,8.75,Tiếng Anh
40007531,7.20,5.75,4,5,5.75,5.50,,,,Tiếng Anh
40002733,8.60,5,3.80,8,7.50,5,,,,Tiếng Anh
40003821,9,4.50,3.20,8.25,7.50,3,,,,Tiếng Anh
40016320,3.4,4,2.6,,,,3.75,5.25,7.5,Tiếng Anh
40013572,5.60,7,3.40,,,,7.25,8.25,9.25,Tiếng Anh
40008294,8.80,7.50,5.40,7.75,8.25,4.25,,,,Tiếng Anh
40002699,6.80,7,4,5.25,5.50,6.50,,,,Tiếng Anh
40007161,3.40,5.50,3.60,,,,6.75,7,8.25,Tiếng Anh
40002363,8.20,6.25,6.20,6.25,6.25,6,,,,Tiếng Anh
40017862,6.8,7.25,4.6,,,,6,7.25,9.25,Tiếng Anh
40013088,7.40,7.50,6.80,,,,3.75,5.75,6.50,Tiếng Anh
40016770,2.8,2.75,2.6,,,,3.5,2.75,3.75,Tiếng Anh
40002676,6.80,6.50,4.80,,,,9.25,8,9.25,Tiếng Anh
40019190,7.6,4.25,6.4,6.25,5.5,5,,,,Tiếng Anh
40003964,3.80,5.75,,,,,5,7.25,,
40001959,7,7,2.80,7.75,5.50,5.50,,,,Tiếng Anh
40016265,6.8,4.25,3.6,4.5,7,4.5,,,,Tiếng Anh
40014258,8.4,7.5,4.4,8.75,7.25,4.5,,,,Tiếng Anh
40008781,5,5.50,2.80,,,,4,7,8,Tiếng Anh
40013067,2.20,3.25,,,,,3.50,2.75,,
40009893,7,6.25,3,,,,4.50,7.50,7.75,Tiếng Anh
40005449,2,4,,,,,4.50,4.50,,
