Số báo danh,Toán,Văn,Ngoại ngữ*,Vật lí,Hóa học,Sinh học,Lịch sử,Địa lí,GDCD,Môn ngoại ngữ
50008659,6.20,7.75,4.40,,,,7.75,8.50,9.25,Tiếng Anh
50011028,5.60,6.50,3,,,,4.25,7,8,Tiếng Anh
50013015,6.20,7.50,3.20,4.25,4.25,6,,,,Tiếng Anh
50007406,8.20,7.50,3.20,6.25,7.75,6.75,,,,Tiếng Anh
50003916,8,6.75,7.60,8.25,6.50,5,,,,Tiếng Anh
50002604,5.40,6.50,3.20,,,,5,7,7.50,Tiếng Anh
50000639,8.20,8.50,4.40,7.75,9,6,,,,Tiếng Anh
50008209,7.80,7.50,4.80,8,7.75,6.50,,,,Tiếng Anh
50012254,5.40,8,2.60,,,,4.75,7.25,8.75,Tiếng Anh
50010269,6.80,6.50,4.20,,,,3,6.75,7.75,Tiếng Anh
50007955,7.80,7.75,4.40,,,,7.75,6.75,8.75,Tiếng Anh
50005968,8.80,4.25,6.20,8.75,8.50,4.75,,,,Tiếng Anh
50001182,7.60,7.75,5.80,7.25,5.50,6,,,,Tiếng Anh
50006647,7.80,5.75,4.40,6.50,7.25,7.25,,,,Tiếng Anh
50004380,6.60,6.25,,,,,3.25,6.50,,
50001478,7.60,8,4,,,,4,8.25,9.25,Tiếng Anh
50003445,6.80,8,3.60,,,,3,6.25,7.50,Tiếng Anh
50010793,7.20,6,4.60,5.50,6.75,4.50,,,,Tiếng Anh
50011881,7.20,8.75,6,,,,7,6.25,9.50,Tiếng Anh
50009048,8.40,8.75,4.80,7.50,7.50,5.75,,,,Tiếng Anh
50012604,5.40,6.25,2.60,,,,4.25,6.50,8.25,Tiếng Anh
50010639,7.80,7,4.80,,,,4.50,5.75,7.75,Tiếng Anh
50006217,6.60,6.50,4,,,,3.25,6.25,9,Tiếng Anh
50001028,9,8.50,6.20,7.50,8.50,7.50,,,,Tiếng Anh
50003015,7.60,7,4,,,,7,7.75,8.25,Tiếng Anh
50009418,6.40,6.50,6,6,4.50,4.25,,,,Tiếng Anh
50003500,8.40,8.50,7.60,,,,8,8,9.25,Tiếng Anh
50012311,8.60,7.25,3.80,7.50,7.75,7.75,,,,Tiếng Anh
50007810,6.60,7.75,3,,,,5.50,7,9,Tiếng Anh
50006702,6.20,7.50,3.80,,,,3.50,6.25,7.50,Tiếng Anh
50005987,9.80,8.25,8.60,9.25,6.25,5,,,,Tiếng Anh
50003150,9.20,6.75,4.80,8,8,7,,,,Tiếng Anh
50004695,6.60,7,4.20,,,,4.50,7.75,8.50,Tiếng Anh
50010286,4.60,7.50,2.40,,,,3.50,4.75,6.50,Tiếng Anh
50012741,7,8,5,3.75,4.50,4.75,,,,Tiếng Anh
50006352,5.80,7.25,3.40,3.50,3.50,3.75,,,,Tiếng Anh
50001497,6.40,6.50,,,,,5,7.75,,
50002311,3.60,5.75,2.20,,,,4.50,6.25,7,Tiếng Anh
50007113,7.20,6.75,4.40,7,6.75,5.75,,,,Tiếng Anh
50003853,8.20,7,4.80,7.75,8.25,6,,,,Tiếng Anh
50005084,8.20,7,4.20,5.75,5.25,4.50,,,,Tiếng Anh
50002741,5.80,7,5,,,,5.50,7.75,7.50,Tiếng Anh
50011497,8.20,7.50,4.20,8,8.25,5.50,,,,Tiếng Anh
50013150,7.60,7.75,3.80,6,7.25,6,,,,Tiếng Anh
50000286,6.40,6.50,3.80,,,,6,7.25,9,Tiếng Anh
50007543,6.60,7,3.40,5.75,7,5,,,,Tiếng Anh
50002595,7.60,8,3.80,,,,9.50,9.75,9.50,Tiếng Anh
50005250,7.80,7,7,,,,7.50,8.25,8.25,Tiếng Trung
50008198,6.60,7.75,2.60,,,,5.25,5.25,8,Tiếng Anh
50010951,7.20,9,4.60,6,7.25,6.50,,,,Tiếng Anh
50011643,5.60,7.75,,,,,6.50,8.25,,
50013384,5.60,7,2.80,,,,4,6.25,7,Tiếng Anh
50008462,6,8,,,,,4.75,7,,
50007797,6.20,6.25,2.80,,,,4.25,7.50,7.75,Tiếng Anh
50000052,6.40,6,2.80,,,,6.25,7.50,8.50,Tiếng Anh
50006885,7.40,7.50,5,,,,8.75,8.50,9.50,Tiếng Anh
50005600,5.20,7.75,5,,,,4,7.75,8.75,Tiếng Anh
50004912,6.60,8.50,4.40,,,,3.75,5.75,7.75,Tiếng Anh
50011213,7.20,7.50,4.20,5.50,5.25,4.25,,,,Tiếng Anh
50008032,9,8.50,3.40,6.75,8.75,7,,,,Tiếng Anh
50000402,9,7.25,5.40,8.25,8,7,,,,Tiếng Anh
50004441,7.40,7.50,4.80,6.50,6.75,7.25,,,,Tiếng Anh
50003384,8.20,7.75,6.60,8.50,8.75,7,,,,Tiếng Anh
50009789,6.60,8,3.60,,,,4.25,6.75,9,Tiếng Anh
50010052,7.20,8.25,7.80,,,,5.50,7.25,8.25,Tiếng Anh
50012595,5,7.50,2.20,,,,3.75,5.50,8.75,Tiếng Anh
50009273,7.80,8,4,,,,6.75,7,7.75,Tiếng Anh
50001643,5.20,5.50,2.40,,,,4.75,6,8,Tiếng Anh
50006186,7.20,8,4.80,7.25,7.75,5.75,,,,Tiếng Anh
50000951,8.40,7,4.80,,,,7.75,7.50,8.50,Tiếng Anh
50004011,8.60,6,5.60,5.25,8.50,9,,,,Tiếng Anh
50010402,7.40,6.25,3.60,,,,6.75,8.25,9.25,Tiếng Anh
50009623,1.80,7.50,,,,,3.25,4.50,,
50008931,7.60,8,5.80,6.25,8.25,6.25,,,,Tiếng Anh
50001213,6.20,8,3.60,,,,3.50,6.25,8.75,Tiếng Anh
50009336,7.40,6.75,3.20,,,,5,7,9.25,Tiếng Anh
50001706,7.80,7,3,7.75,7.50,5.50,,,,Tiếng Anh
50000814,5,6.25,3,,,,4.50,6.75,8,Tiếng Anh
50002829,8.20,8,5,,,,7.25,7.50,10,Tiếng Anh
50006539,5.80,6.50,3.60,,,,4.25,7,8.25,Tiếng Anh
50004504,7.40,7.50,5.60,,,,5.25,7.75,8.75,Tiếng Anh
50010117,7.20,8.25,5.60,,,,6.50,6.25,8.50,Tiếng Anh
50009766,7,8.25,3.20,,,,3.50,5.75,7,Tiếng Anh
50012080,4.20,6.50,2.40,,,,3,6,7.75,Tiếng Anh
50008874,4.20,7.75,3.60,,,,3,4,6.50,Tiếng Anh
50006493,6.20,6.50,4.60,,,,4.50,7.25,8.75,Tiếng Anh
50001356,7.20,7.50,6,6,6.50,5.50,,,,Tiếng Anh
50006169,9,8.25,9,8.25,8.50,7.50,,,,Tiếng Anh
50003691,7.20,8,5.60,,,,8.75,8,9.75,Tiếng Anh
50004154,7,8.50,5.40,,,,5.75,6.75,8.25,Tiếng Anh
50002983,8.60,7.75,5,6.75,7.75,5.50,,,,Tiếng Anh
50010547,6,6.50,3.40,,,,6.75,7,9.25,Tiếng Anh
50008527,9.40,9,7.20,8.25,8.25,5.75,,,,Tiếng Anh
50000117,7.80,9,6.80,7.50,6.50,7.25,,,,Tiếng Anh
50005315,9,8,7.80,,,,7,6.75,7.50,Tiếng Anh
50007328,7,6.50,2.40,7,6.50,4.50,,,,Tiếng Anh
50010814,4.80,6.50,4,,,,2.75,7.50,9.50,Tiếng Anh
50012829,7,7,4,,,,4.25,7,9.25,Tiếng Anh
50011706,7.40,7.50,5.20,,,,9.50,7.75,8.75,Tiếng Anh
50012983,5.20,7.50,3.20,,,,3.50,5.50,8.25,Tiếng Anh
50008177,6.40,7,3.40,,,,5.50,6.25,8,Tiếng Anh
50000547,5.80,5.50,4,,,,4.50,6,9.50,Tiếng Anh
50007282,7.60,7.25,4,7.75,6.75,5.75,,,,Tiếng Anh
50005745,7.20,7.08,,,,,7,,,
50007778,6.40,3.50,,,,,3.25,5.25,,
50002080,5.60,7.50,2.80,,,,4.25,5.75,8.25,Tiếng Anh
50004857,5.40,7,,,,,6,8,,
50011356,5.40,6.50,4.20,,,,5.25,7.75,7.75,Tiếng Anh
50005895,5.80,7.50,2.40,,,,4,4.75,7.75,Tiếng Anh
50003042,7.20,6.25,4,,,,4.50,7,8,Tiếng Anh
50004787,6.80,7.50,3,,,,3,6,8.50,Tiếng Anh
50010394,9.20,8,6.40,8.50,8,4.75,,,,Tiếng Anh
50012653,7.20,7.50,6,6,7.25,7.25,,,,Tiếng Anh
50006240,8,7.75,4.60,7,5.25,7,,,,Tiếng Anh
50001585,8.20,6.25,2,,,,4.25,6.50,9,Tiếng Anh
50003412,5,9,5,,,,4.75,7.50,8,Tiếng Anh
50012203,5.80,6.50,5.20,,,,4,6,9.75,Tiếng Anh
50007902,5.60,6.25,4.80,,,,6.25,7.50,8.75,Tiếng Anh
50006610,4.20,6,2.60,,,,3.50,5.75,6.75,Tiếng Anh
50003941,9,7.50,4,7.25,8.25,5.25,,,,Tiếng Anh
50005196,6.80,8,5.20,,,,5.25,7.25,8,Tiếng Anh
50002653,8,7,5.20,8.25,7,4,,,,Tiếng Anh
50011585,6.80,8,4.60,6,6,5.50,,,,Tiếng Anh
50013042,7,6,3.80,5.75,6.75,6,,,,Tiếng Anh
50000394,6.20,7.50,2.80,,,,6.25,7.25,6.50,Tiếng Anh
50007451,7.60,7.50,5.80,6.50,4.75,6.50,,,,Tiếng Anh
50002203,9,7,5.60,8.25,7.75,4.50,,,,Tiếng Anh
50013412,6.40,8.25,3.40,,,,5.75,5.75,8,Tiếng Anh
50007001,4.40,6.50,3,3.75,4.75,3.25,,,,Tiếng Anh
50013107,6.40,6,3.20,,,,6.75,7.50,9.75,Tiếng Anh
50007514,8,7.50,3.20,7.75,6.75,7.25,,,,Tiếng Anh
50005529,5.80,8,4.60,,,,5,7,9.75,Tiếng Anh
50001839,7.60,7.50,7,5.75,8,5.25,,,,Tiếng Anh
50003804,6,7,4.60,7.25,5.50,5.50,,,,Tiếng Anh
50002716,6.40,6.25,3.20,,,,4.50,5.25,6.50,Tiếng Anh
50001993,7.20,7,3.60,7.25,6,4.25,,,,Tiếng Anh
50007144,6.60,8.25,5.20,,,,5.25,8,8.25,Tiếng Anh
50000681,8.40,8.25,6.40,7.50,6.75,6.50,,,,Tiếng Anh
50005179,8.40,6.50,4.40,7.75,7.50,7.25,,,,Tiếng Anh
50002346,5.60,8.16,5.20,,,,8,7.25,7.75,Tiếng Anh
50005483,6.60,8,,,,,8,,,
50011090,5.80,6.25,4.60,,,,5.25,7.50,8.75,Tiếng Anh
50009859,7.20,7.25,5.20,,,,3.75,8,8.50,Tiếng Anh
50012716,8.80,7.75,4.80,7.50,7,5.50,,,,Tiếng Anh
50011839,8.60,,,7.25,8,4.50,,,,
50004338,8.20,7.50,5.20,6,8,5.75,,,,Tiếng Anh
50006305,5,6,3.80,,,,4.25,7,8.50,Tiếng Anh
50003107,6.80,7,4,,,,7,7.50,8.25,Tiếng Anh
50012346,7.80,6,2.80,,,,6,8,8.50,Tiếng Anh
50007847,5.80,8,4.60,5.50,5.75,6,,,,Tiếng Anh
50001090,6.60,8.50,3.60,,,,4.25,6.50,8.75,Tiếng Anh
50004768,8.80,6.50,3.40,5.50,7.50,6.25,,,,Tiếng Anh
50006755,6.80,7.25,5.60,5.25,7,5.75,,,,Tiếng Anh
50004292,8,8,4.80,8,7.50,5.25,,,,Tiếng Anh
50003557,6.80,6,5,,,,4.50,6.50,8.25,Tiếng Anh
50010681,6,6.25,3.40,,,,5.25,7.75,8.50,Tiếng Anh
50011993,3.20,4,2.20,,,,3.75,5.75,7,Tiếng Anh
50001205,7.60,7,6.20,8.25,7.75,7,,,,Tiếng Anh
50003238,6,8,4.20,,,,6.50,7.75,7.50,Tiếng Anh
50008927,6,7.50,,,,,3.25,4.75,,
50009635,2.60,6.75,,,,,3.25,6,,
50012429,8,6.50,4.60,7.25,8.25,5.75,,,,Tiếng Anh
50010414,6.20,7.50,4.60,7.50,3.50,4.75,,,,Tiếng Anh
50004007,7.20,6.50,4.40,2.25,5.75,8,,,,Tiếng Anh
50000947,6.60,7.25,3,,,,6.25,7,8.50,Tiếng Anh
50001655,6.60,6.50,3,,,,4.25,6,8.75,Tiếng Anh
50003668,7.60,7.75,5.80,7,7.25,4.75,,,,Tiếng Anh
50006190,8.80,7.75,6.60,8.25,8.25,5.75,,,,Tiếng Anh
50009265,7.40,7.75,2.60,,,,6,7,9.75,Tiếng Anh
50012583,3.60,7.25,3.80,3,4.50,4.75,,,,Tiếng Anh
50012079,4.80,6.25,2.60,5,4.50,3.75,,,,Tiếng Anh
50010044,7.40,7.50,5.20,,,,5.50,8.25,8.25,Tiếng Anh
50004457,6.40,7,2.60,2.25,4.50,5.25,,,,Tiếng Anh
50003392,5.60,7,4,,,,4.50,6,6.25,Tiếng Anh
50002429,5.80,6.25,4,,,,5,7.25,8.50,Tiếng Anh
50000414,6,7.25,3.40,,,,4.75,4.75,8.75,Tiếng Anh
50008024,5,5.25,2.20,,,,4,7,6.75,Tiếng Anh
50011205,6.80,7.25,3.80,,,,5.25,6.50,8.25,Tiếng Anh
50013238,3,5,2.40,,,,3.50,4,6,Tiếng Anh
50004904,8.20,8,7,6.50,7,7.75,,,,Tiếng Anh
50006939,7.80,8.50,3,5.50,5,5.50,,,,Tiếng Anh
50005616,5.60,7.50,,,,,4.50,,,
50006893,6.80,6.75,4,,,,5.25,7.25,8.25,Tiếng Anh
50002079,8,8.50,5.60,8,7.50,7.50,,,,Tiếng Anh
50007781,7.60,8,5.60,,,,6.25,7.50,9,Tiếng Anh
50000044,8.20,6.50,5.60,,,,5.25,7.75,8,Tiếng Anh
50008474,5.20,7,,,,,2.25,5.25,,
50013392,4.40,4.75,1.60,,,,3.75,7,8.25,Tiếng Anh
50011655,8.80,8.50,9.20,,,,7,7.50,9.50,Tiếng Anh
50010947,5.80,7.50,3.40,,,,5.75,7.25,8.25,Tiếng Anh
50002583,7,6,2,,,,5.50,6.75,8.50,Tiếng Anh
50005246,7.80,5,8.80,7.50,8.25,6.50,,,,Tiếng Anh
50011340,5.80,8.75,4.20,,,,5,7,7.50,Tiếng Anh
50004841,7.40,7.50,4.40,,,,5.25,6.50,9.25,Tiếng Anh
50005753,4.20,6.50,2.20,,,,3,6.25,7,Tiếng Anh
50002096,5.40,5.25,3.20,4.25,3.50,3.75,,,,Tiếng Anh
50000551,4.80,6,2.40,,,,4.25,7,7.75,Tiếng Anh
50007294,8,6,4,6.25,6.50,5.50,,,,Tiếng Anh
50012995,7.20,5.25,2.80,7,4,5.75,,,,Tiếng Anh
50008161,5,5,2.60,,,,3.75,7.50,7.25,Tiếng Anh
50011710,9.20,,,,8.25,9.25,,,,
50010802,6.20,7.50,4.40,,,,4.50,5.25,8.75,Tiếng Anh
50005303,8.20,7.75,6.40,6.50,8.50,6.75,,,,Tiếng Anh
50000101,5.60,5.50,3.20,,,,4.25,6.50,8.50,Tiếng Anh
50008531,7,8.50,5.40,,,,6.25,7.50,9,Tiếng Anh
50010551,7.40,8,6.40,7.50,4.50,5.75,,,,Tiếng Anh
50002995,6.60,7.75,4.40,,,,6.75,6.75,8.75,Tiếng Anh
50003687,6,6.50,2,,,,2.75,5.75,8,Tiếng Anh
50004142,7.60,6.50,2.60,6.50,5.25,4.75,,,,Tiếng Anh
50006485,5.80,5.50,,,,,6.25,,,
50001340,3.80,6.50,4.40,,,,5.50,8.50,7,Tiếng Anh
50012096,6.40,7.75,5.40,,,,9.25,6.75,9.50,Tiếng Anh
50008862,7,8.50,5.60,,,,7,6.50,8.50,Tiếng Anh
50009770,8.20,8.50,3.40,5.25,6,5.25,,,,Tiếng Anh
50010101,4.60,5.83,2,,,,5,7.50,7.75,Tiếng Anh
50004512,7.80,8.25,4.80,,,,7,7.75,9.25,Tiếng Anh
50000802,6.60,7.50,3.20,,,,3.75,6.75,8.25,Tiếng Anh
50001710,7.60,7.25,4.60,,,,5.50,7.50,9.50,Tiếng Anh
50009320,8.40,8.25,4.40,7.50,7,6.25,,,,Tiếng Anh
50007017,7.60,6.75,3.40,,,,6.25,8.75,8.25,Tiếng Anh
50013404,8,7.50,4,7.75,7.50,5.50,,,,Tiếng Anh
50011439,6.40,6.50,,,,,4.25,7.50,,
50008618,5.40,7.75,,,,,4.50,5,,
50000228,8.60,8,6.20,7.50,7.50,6.75,,,,Tiếng Anh
50002215,8.20,7.75,3.80,5.25,4.75,7,,,,Tiếng Anh
50000382,8.20,7.25,4.40,8.25,7.75,7,,,,Tiếng Anh
50007447,7.20,5.25,2.40,6,6.50,4.25,,,,Tiếng Anh
50013054,7.40,8.50,5.20,,,,5.75,7,9,Tiếng Anh
50011069,7.80,7,3.80,7,8,5.75,,,,Tiếng Anh
50011593,7.20,7.50,3.20,,,,3.25,6,9.25,Tiếng Anh
50008248,8.60,7.75,6.40,7.25,7.50,5.75,,,,Tiếng Anh
50005180,8,8.50,3.60,6,6.75,6,,,,Tiếng Anh
50000678,3.80,7.25,1.80,,,,4.75,6.75,6.50,Tiếng Anh
50002645,8,6.50,5,7.25,2.50,3.50,,,,Tiếng Anh
50003957,7.40,9.25,7.60,,,,7.50,7.25,9,Tiếng Anh
50006606,6.60,7.50,3.80,6.50,6.75,4.25,,,,Tiếng Anh
50005929,8.40,8.75,7.80,,,,6.75,8.50,8.25,Tiếng Anh
50007914,7,7.75,4.60,6,5.50,6,,,,Tiếng Anh
50010228,7.40,7.50,3.80,,,,4.25,5.75,5.75,Tiếng Anh
50012215,9.40,7,6.80,7.50,8.25,8.50,,,,Tiếng Anh
50009009,6.80,7,3.20,,,,4,6.50,8.75,Tiếng Anh
50003404,7.60,7.75,4.20,4.75,6.75,3,,,,Tiếng Anh
50001439,8,7.75,6.20,7.50,7,6,,,,Tiếng Anh
50006256,7.20,6.50,2.60,4,3.50,4.75,,,,Tiếng Anh
50001593,5.60,6,4.60,,,,4.25,5.25,7,Tiếng Anh
50010678,7.80,8.25,4.40,,,,4.75,6.75,9,Tiếng Anh
50012645,5,7.75,3.80,,,,5.50,7.25,9,Tiếng Anh
50010382,8.20,8.75,6,8.25,7,6,,,,Tiếng Anh
50009459,7.60,6.25,4.20,5.75,5.75,4.50,,,,Tiếng Anh
50003054,4.60,8,3.40,,,,4.75,6.50,7.25,Tiếng Anh
50004791,7,8.50,4.40,5.75,6,6.25,,,,Tiếng Anh
50001069,6,6.50,3.60,,,,5.75,7.75,8.50,Tiếng Anh
50005883,6.80,7.50,,,,,6.75,,,
50011985,5.60,6,4.20,,,,5.25,5.75,8.75,Tiếng Anh
50010697,5.80,6.25,3.40,,,,7.50,6.50,9,Tiếng Anh
50004284,5.60,7.75,3.80,,,,3.50,7,9,Tiếng Anh
50003541,9.40,7,8.40,8.25,7.25,7.25,,,,Tiếng Anh
50001086,5.20,6.50,2.80,,,,5.25,5.50,6.75,Tiếng Anh
50006743,8.40,8.75,,,,,8.75,,,
50007851,5.60,7.50,3.80,,,,5,8.75,8.50,Tiếng Anh
50012350,7.20,7.50,4.20,,,,8,8.75,9,Tiếng Anh
50003111,8.20,8,5.60,7.25,7.25,6,,,,Tiếng Anh
50006313,9.60,7.50,6.60,6.75,8.75,8.75,,,,Tiếng Anh
50012700,8.80,7.75,4,8.50,6.75,6.25,,,,Tiếng Anh
50011086,8.20,6.50,3,8.25,7.50,5.25,,,,Tiếng Anh
50002350,9.20,8.50,4.80,,,,9.75,9,9.50,Tiếng Anh
50005495,3.60,,2.60,2.75,,,,,,Tiếng Anh
50007152,7.40,8.50,7,,,,7.50,8.50,9.75,Tiếng Anh
50000697,7,5.25,5,,,,5.75,7.25,7.75,Tiếng Anh
50001985,6,6.75,4.20,,,,7.75,5.75,9.50,Tiếng Anh
50002700,8.40,8.75,5.80,,,,5.75,7.50,8.75,Tiếng Anh
50003812,8,7,7.20,5.75,8.25,8.25,,,,Tiếng Anh
50007502,8.40,8.50,4.20,8.50,8.50,6.50,,,,Tiếng Anh
50013111,8.60,7.75,7.80,7.75,8,5.75,,,,Tiếng Anh
50011602,4.80,7,3.40,,,,4.75,6.75,7.25,Tiếng Anh
50010910,6.40,6.75,3.40,4,5.25,4,,,,Tiếng Anh
50005211,8,9,5,6.75,7.50,5,,,,Tiếng Anh
50000013,7.80,8.25,4,7.50,7.25,7,,,,Tiếng Anh
50008423,9.40,7.75,7,6.50,9.50,9.75,,,,Tiếng Anh
50008589,6.80,8,5,,,,6,7.25,9,Tiếng Anh
50011252,4,7,2.80,,,,4,6,7.75,Tiếng Anh
50004953,5.60,7.25,4.60,,,,5.25,6.50,8.75,Tiếng Anh
50005641,6.60,6.25,3.20,,,,5.25,7.50,9.50,Tiếng Anh
50002184,8.80,7.50,8.60,7,6.25,6,,,,Tiếng Anh
50000443,7.20,6.75,6.40,5.50,4.50,5.75,,,,Tiếng Anh
50007386,5.40,4,1.80,2.50,5,5.75,,,,Tiếng Anh
50012887,8.60,8,4,,,,8,6,8.75,Tiếng Anh
50008073,9.20,8.75,7.20,7.50,7.25,6.75,,,,Tiếng Anh
50010013,7.60,7.25,2.80,6.25,6.25,4,,,,Tiếng Anh
50004400,8,7.75,3.80,,,,4.50,6,7.75,Tiếng Anh
50000910,8.40,7.75,7,6,8,6.50,,,,Tiếng Anh
50001602,4.80,6.50,,,,,7,8.50,,
50009232,8.60,7.75,7.40,7.25,7.50,5.50,,,,Tiếng Anh
50009398,8,7,3.60,7.50,8,7,,,,Tiếng Anh
50010443,7.80,6.50,3.60,,,,4.75,8,9.50,Tiếng Anh
50002887,6.80,7.25,6.60,7.25,6.50,6,,,,Tiếng Anh
50003795,6.40,7,5.40,7,6.50,5,,,,Tiếng Anh
50004050,9.20,7.50,,,,,9,,,
50006597,7.80,8.25,5.60,,,,4.75,6.75,9.25,Tiếng Anh
50001252,8.80,8.25,4.40,7.75,8.75,6,,,,Tiếng Anh
50012184,7.20,8.50,3.40,,,,4.25,7.75,9,Tiếng Anh
50008970,8.40,9,5.80,,,,9.50,7.75,8.75,Tiếng Anh
50009662,7.40,7.25,3.20,,,,4.25,7,8.25,Tiếng Anh
50002868,6.40,7.50,5.20,,,,5.75,5.75,8.50,Tiếng Anh
50000855,6,6.25,3.80,,,,4.25,5.25,7.75,Tiếng Anh
50001747,5.60,7.25,2.20,,,,4.25,6.25,7.50,Tiếng Anh
50006082,9,8.25,7.80,5.25,7.50,8.25,,,,Tiếng Anh
50009377,7.40,7.25,3.60,,,,5.50,6.75,8.75,Tiếng Anh
50012491,6.80,7.75,5.20,6.25,6.50,6.25,,,,Tiếng Anh
50010156,9,9,7,7.50,7.25,7.25,,,,Tiếng Anh
